datetime,P,G_i,Gb_i,Gd_i,Gr_i,H_sun,T2m,WS10m,RH,SP,WD10m,data_quality,hour,hour_sin,hour_cos,month,month_sin,month_cos,day_of_year,doy_sin,doy_cos,is_daytime,is_peak_hours
2020-02-19 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,22.96,3.31,10.85,97350.0,331.0,0,15,-0.7071067811865471,-0.7071067811865479,2,0.8660254037844386,0.5000000000000001,50,0.7583058084785625,0.6518989958787126,0,0
2020-02-19 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,22.13,3.45,13.01,97350.0,7.0,0,16,-0.8660254037844384,-0.5000000000000004,2,0.8660254037844386,0.5000000000000001,50,0.7583058084785625,0.6518989958787126,0,0
2020-02-19 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,21.46,3.52,17.52,97360.0,78.0,0,17,-0.9659258262890683,-0.25881904510252063,2,0.8660254037844386,0.5000000000000001,50,0.7583058084785625,0.6518989958787126,0,0
2020-02-19 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,20.95,3.66,19.74,97400.0,104.0,0,18,-1.0,-1.8369701987210297e-16,2,0.8660254037844386,0.5000000000000001,50,0.7583058084785625,0.6518989958787126,0,0
2020-02-19 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,20.56,3.45,20.38,97460.0,125.0,0,19,-0.9659258262890684,0.2588190451025203,2,0.8660254037844386,0.5000000000000001,50,0.7583058084785625,0.6518989958787126,0,0
2020-02-19 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,19.8,3.38,20.89,97510.0,129.0,0,20,-0.8660254037844386,0.5000000000000001,2,0.8660254037844386,0.5000000000000001,50,0.7583058084785625,0.6518989958787126,0,0
2020-02-19 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,18.96,3.24,22.09,97540.0,131.0,0,21,-0.7071067811865477,0.7071067811865474,2,0.8660254037844386,0.5000000000000001,50,0.7583058084785625,0.6518989958787126,0,0
2020-02-19 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,18.16,3.1,23.47,97510.0,132.0,0,22,-0.5000000000000004,0.8660254037844384,2,0.8660254037844386,0.5000000000000001,50,0.7583058084785625,0.6518989958787126,0,0
2020-02-19 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,17.42,2.97,24.74,97450.0,129.0,0,23,-0.25881904510252157,0.9659258262890681,2,0.8660254037844386,0.5000000000000001,50,0.7583058084785625,0.6518989958787126,0,0
2020-02-20 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,16.75,2.9,25.77,97400.0,128.0,0,0,0.0,1.0,2,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,0,0
2020-02-20 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.52,16.2,2.83,26.44,97360.0,126.0,0,1,0.25881904510252074,0.9659258262890683,2,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,0,0
2020-02-20 02:00:00+00:00,131.76,184.96,116.43,66.85,1.68,10.44,15.74,2.69,26.87,97320.0,125.0,0,2,0.49999999999999994,0.8660254037844387,2,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,1,0
2020-02-20 03:00:00+00:00,371.1,464.14,349.65,109.89,4.6,22.84,17.57,1.86,28.02,97300.0,126.0,0,3,0.7071067811865475,0.7071067811865476,2,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,1,0
2020-02-20 04:00:00+00:00,564.29,721.6300000000001,588.62,125.57,7.44,34.25,21.6,1.93,29.53,97310.0,128.0,0,4,0.8660254037844386,0.5000000000000001,2,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,1,0
2020-02-20 05:00:00+00:00,684.37,909.2,758.96,140.66,9.58,43.9,24.62,1.79,31.5,97350.0,131.0,0,5,0.9659258262890683,0.25881904510252074,2,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,1,1
2020-02-20 06:00:00+00:00,747.01,1021.74,862.17,148.69,10.88,50.43,27.18,1.79,33.57,97410.0,138.0,0,6,1.0,6.123233995736766e-17,2,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,1,1
2020-02-20 07:00:00+00:00,760.95,1048.92,887.14,150.59,11.19,52.17,29.15,2.14,30.42,97470.0,167.0,0,7,0.9659258262890683,-0.25881904510252063,2,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,1,1
2020-02-20 08:00:00+00:00,728.97,989.06,832.05,146.51,10.5,48.53,30.41,3.03,25.66,97530.0,174.0,0,8,0.8660254037844387,-0.49999999999999983,2,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,1,1
2020-02-20 09:00:00+00:00,635.9,844.86,696.98,139.02,8.86,40.68,30.88,3.66,19.12,97530.0,180.0,0,9,0.7071067811865476,-0.7071067811865475,2,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,1,1
2020-02-20 10:00:00+00:00,466.05,609.28,458.87,144.13,6.28,30.27,30.82,3.93,12.52,97530.0,190.0,0,10,0.49999999999999994,-0.8660254037844387,2,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,1,0
2020-02-20 11:00:00+00:00,268.19,359.29,257.86,97.94,3.49,18.44,30.16,4.14,11.15,97470.0,201.0,0,11,0.258819045102521,-0.9659258262890682,2,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,1,0
2020-02-20 12:00:00+00:00,61.93,111.12,74.1,36.18,0.84,5.8,28.54,4.14,10.92,97380.0,220.0,0,12,1.2246467991473532e-16,-1.0,2,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,1,0
2020-02-20 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,25.44,4.62,11.15,97280.0,243.0,0,13,-0.2588190451025208,-0.9659258262890683,2,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,0,0
2020-02-20 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,23.22,4.62,11.36,97210.0,251.0,0,14,-0.4999999999999998,-0.8660254037844388,2,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,0,0
2020-02-20 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,21.82,4.48,12.07,97220.0,256.0,0,15,-0.7071067811865471,-0.7071067811865479,2,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,0,0
2020-02-20 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,20.68,4.62,13.56,97270.0,256.0,0,16,-0.8660254037844384,-0.5000000000000004,2,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,0,0
2020-02-20 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,19.58,4.62,18.07,97350.0,210.0,0,17,-0.9659258262890683,-0.25881904510252063,2,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,0,0
2020-02-20 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,18.52,4.41,21.76,97460.0,112.0,0,18,-1.0,-1.8369701987210297e-16,2,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,0,0
2020-02-20 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,17.85,4.14,26.18,97580.0,118.0,0,19,-0.9659258262890684,0.2588190451025203,2,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,0,0
2020-02-20 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,16.94,3.38,31.11,97680.0,124.0,0,20,-0.8660254037844386,0.5000000000000001,2,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,0,0
2020-02-20 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,15.98,2.69,35.21,97730.0,134.0,0,21,-0.7071067811865477,0.7071067811865474,2,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,0,0
2020-02-20 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,14.9,2.62,38.05,97760.0,138.0,0,22,-0.5000000000000004,0.8660254037844384,2,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,0,0
2020-02-20 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,14.05,2.97,40.45,97760.0,135.0,0,23,-0.25881904510252157,0.9659258262890681,2,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,0,0
2020-02-21 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,13.4,3.1,42.96,97760.0,130.0,0,0,0.0,1.0,2,0.8660254037844386,0.5000000000000001,52,0.7802958510707755,0.6254105729852463,0,0
2020-02-21 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.34,12.69,2.83,45.84,97740.0,129.0,0,1,0.25881904510252074,0.9659258262890683,2,0.8660254037844386,0.5000000000000001,52,0.7802958510707755,0.6254105729852463,0,0
2020-02-21 02:00:00+00:00,148.99,204.6,140.86,61.93,1.81,10.64,12.11,2.55,48.26,97700.0,127.0,0,2,0.49999999999999994,0.8660254037844387,2,0.8660254037844386,0.5000000000000001,52,0.7802958510707755,0.6254105729852463,1,0
2020-02-21 03:00:00+00:00,375.86,457.98,332.71,120.66,4.61,23.07,13.66,2.97,49.76,97680.0,129.0,0,3,0.7071067811865475,0.7071067811865476,2,0.8660254037844386,0.5000000000000001,52,0.7802958510707755,0.6254105729852463,1,0
2020-02-21 04:00:00+00:00,583.09,716.26,563.79,145.01,7.46,34.52,15.87,3.1,52.98,97710.0,136.0,0,4,0.8660254037844386,0.5000000000000001,2,0.8660254037844386,0.5000000000000001,52,0.7802958510707755,0.6254105729852463,1,0
2020-02-21 05:00:00+00:00,727.8,922.23,774.28,138.19,9.76,44.21,18.17,2.97,56.82,97780.0,148.0,0,5,0.9659258262890683,0.25881904510252074,2,0.8660254037844386,0.5000000000000001,52,0.7802958510707755,0.6254105729852463,1,1
2020-02-21 06:00:00+00:00,792.77,1028.1699999999998,867.01,150.17,10.99,50.78,20.42,3.03,60.1,97880.0,172.0,0,6,1.0,6.123233995736766e-17,2,0.8660254037844386,0.5000000000000001,52,0.7802958510707755,0.6254105729852463,1,1
2020-02-21 07:00:00+00:00,796.77,1054.64,890.14,153.2,11.3,52.53,22.57,2.62,52.11,97990.0,198.0,0,7,0.9659258262890683,-0.25881904510252063,2,0.8660254037844386,0.5000000000000001,52,0.7802958510707755,0.6254105729852463,1,1
2020-02-21 08:00:00+00:00,756.17,995.51,836.33,148.57,10.61,48.85,23.88,2.9,43.86,98070.0,230.0,0,8,0.8660254037844387,-0.49999999999999983,2,0.8660254037844386,0.5000000000000001,52,0.7802958510707755,0.6254105729852463,1,1
2020-02-21 09:00:00+00:00,658.98,853.36,706.71,137.67,8.98,40.95,24.71,3.24,28.04,98100.0,242.0,0,9,0.7071067811865476,-0.7071067811865475,2,0.8660254037844386,0.5000000000000001,52,0.7802958510707755,0.6254105729852463,1,1
2020-02-21 10:00:00+00:00,500.09,637.42,508.83,122.05,6.54,30.49,24.95,3.52,22.06,98100.0,245.0,0,10,0.49999999999999994,-0.8660254037844387,2,0.8660254037844386,0.5000000000000001,52,0.7802958510707755,0.6254105729852463,1,0
2020-02-21 11:00:00+00:00,280.43,366.36,264.68,98.11,3.57,18.62,24.73,3.59,19.92,98060.0,246.0,0,11,0.258819045102521,-0.9659258262890682,2,0.8660254037844386,0.5000000000000001,52,0.7802958510707755,0.6254105729852463,1,0
2020-02-21 12:00:00+00:00,62.34,109.27,70.87,37.54,0.86,5.95,24.0,3.38,18.43,98010.0,244.0,0,12,1.2246467991473532e-16,-1.0,2,0.8660254037844386,0.5000000000000001,52,0.7802958510707755,0.6254105729852463,1,0
2020-02-21 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.48,17.69,97960.0,240.0,0,13,-0.2588190451025208,-0.9659258262890683,2,0.8660254037844386,0.5000000000000001,52,0.7802958510707755,0.6254105729852463,0,0
2020-02-21 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,20.02,2.55,17.49,97920.0,245.0,0,14,-0.4999999999999998,-0.8660254037844388,2,0.8660254037844386,0.5000000000000001,52,0.7802958510707755,0.6254105729852463,0,0
2020-02-21 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,18.67,2.48,18.16,97930.0,275.0,0,15,-0.7071067811865471,-0.7071067811865479,2,0.8660254037844386,0.5000000000000001,52,0.7802958510707755,0.6254105729852463,0,0
2020-02-21 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,17.66,2.34,19.48,97970.0,326.0,0,16,-0.8660254037844384,-0.5000000000000004,2,0.8660254037844386,0.5000000000000001,52,0.7802958510707755,0.6254105729852463,0,0
2020-02-21 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,16.77,2.34,24.21,98040.0,344.0,0,17,-0.9659258262890683,-0.25881904510252063,2,0.8660254037844386,0.5000000000000001,52,0.7802958510707755,0.6254105729852463,0,0
2020-02-21 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,15.96,2.41,29.02,98140.0,346.0,0,18,-1.0,-1.8369701987210297e-16,2,0.8660254037844386,0.5000000000000001,52,0.7802958510707755,0.6254105729852463,0,0
2020-02-21 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,15.38,2.48,32.58,98250.0,347.0,0,19,-0.9659258262890684,0.2588190451025203,2,0.8660254037844386,0.5000000000000001,52,0.7802958510707755,0.6254105729852463,0,0
2020-02-21 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,14.91,2.69,36.13,98320.0,348.0,0,20,-0.8660254037844386,0.5000000000000001,2,0.8660254037844386,0.5000000000000001,52,0.7802958510707755,0.6254105729852463,0,0
2020-02-21 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,14.35,2.83,40.27,98360.0,352.0,0,21,-0.7071067811865477,0.7071067811865474,2,0.8660254037844386,0.5000000000000001,52,0.7802958510707755,0.6254105729852463,0,0
2020-02-21 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,13.71,2.69,45.78,98350.0,351.0,0,22,-0.5000000000000004,0.8660254037844384,2,0.8660254037844386,0.5000000000000001,52,0.7802958510707755,0.6254105729852463,0,0
2020-02-21 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,13.11,2.48,53.74,98320.0,351.0,0,23,-0.25881904510252157,0.9659258262890681,2,0.8660254037844386,0.5000000000000001,52,0.7802958510707755,0.6254105729852463,0,0
2020-02-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,12.59,2.28,64.22,98280.0,354.0,0,0,0.0,1.0,2,0.8660254037844386,0.5000000000000001,53,0.7909456567567772,0.6118864012687243,0,0
2020-02-22 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.15,12.19,2.14,75.72,98240.0,359.0,0,1,0.25881904510252074,0.9659258262890683,2,0.8660254037844386,0.5000000000000001,53,0.7909456567567772,0.6118864012687243,0,0
2020-02-22 02:00:00+00:00,142.32,196.15,132.59,61.78,1.78,10.84,11.98,2.07,85.32,98210.0,4.0,0,2,0.49999999999999994,0.8660254037844387,2,0.8660254037844386,0.5000000000000001,53,0.7909456567567772,0.6118864012687243,1,0
2020-02-22 03:00:00+00:00,379.79,465.75,356.69,104.39,4.67,23.3,13.97,2.14,91.87,98220.0,10.0,0,3,0.7071067811865475,0.7071067811865476,2,0.8660254037844386,0.5000000000000001,53,0.7909456567567772,0.6118864012687243,1,0
2020-02-22 04:00:00+00:00,572.66,710.7699999999999,575.53,127.82,7.42,34.78,17.31,2.62,95.79,98260.0,16.0,0,4,0.8660254037844386,0.5000000000000001,2,0.8660254037844386,0.5000000000000001,53,0.7909456567567772,0.6118864012687243,1,0
2020-02-22 05:00:00+00:00,705.97,897.3299999999999,745.47,142.31,9.55,44.52,20.05,3.24,97.92,98320.0,18.0,0,5,0.9659258262890683,0.25881904510252074,2,0.8660254037844386,0.5000000000000001,53,0.7909456567567772,0.6118864012687243,1,1
2020-02-22 06:00:00+00:00,765.09,991.74,819.07,162.0,10.67,51.13,22.09,3.38,97.94,98400.0,16.0,0,6,1.0,6.123233995736766e-17,2,0.8660254037844386,0.5000000000000001,53,0.7909456567567772,0.6118864012687243,1,1
2020-02-22 07:00:00+00:00,791.18,1035.17,877.13,146.91,11.13,52.89,22.99,3.38,83.96,98470.0,19.0,0,7,0.9659258262890683,-0.25881904510252063,2,0.8660254037844386,0.5000000000000001,53,0.7909456567567772,0.6118864012687243,1,1
2020-02-22 08:00:00+00:00,741.08,967.82,808.0,149.45,10.37,49.17,24.23,3.38,66.61,98510.0,16.0,0,8,0.8660254037844387,-0.49999999999999983,2,0.8660254037844386,0.5000000000000001,53,0.7909456567567772,0.6118864012687243,1,1
2020-02-22 09:00:00+00:00,643.67,830.8499999999999,687.51,134.55,8.79,41.21,25.03,3.45,50.34,98520.0,6.0,0,9,0.7071067811865476,-0.7071067811865475,2,0.8660254037844386,0.5000000000000001,53,0.7909456567567772,0.6118864012687243,1,1
2020-02-22 10:00:00+00:00,484.69,617.74,492.3,119.06,6.38,30.7,25.33,3.59,41.96,98490.0,354.0,0,10,0.49999999999999994,-0.8660254037844387,2,0.8660254037844386,0.5000000000000001,53,0.7909456567567772,0.6118864012687243,1,0
2020-02-22 11:00:00+00:00,275.94,361.42,268.28,89.6,3.54,18.79,25.16,3.66,35.51,98410.0,349.0,0,11,0.258819045102521,-0.9659258262890682,2,0.8660254037844386,0.5000000000000001,53,0.7909456567567772,0.6118864012687243,1,0
2020-02-22 12:00:00+00:00,61.62,108.98,72.42,35.7,0.86,6.1,24.54,3.38,31.34,98290.0,349.0,0,12,1.2246467991473532e-16,-1.0,2,0.8660254037844386,0.5000000000000001,53,0.7909456567567772,0.6118864012687243,1,0
2020-02-22 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,22.73,2.48,28.89,98180.0,349.0,0,13,-0.2588190451025208,-0.9659258262890683,2,0.8660254037844386,0.5000000000000001,53,0.7909456567567772,0.6118864012687243,0,0
2020-02-22 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,20.87,2.48,27.8,98100.0,353.0,0,14,-0.4999999999999998,-0.8660254037844388,2,0.8660254037844386,0.5000000000000001,53,0.7909456567567772,0.6118864012687243,0,0
2020-02-22 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,19.59,2.55,28.11,98070.0,357.0,0,15,-0.7071067811865471,-0.7071067811865479,2,0.8660254037844386,0.5000000000000001,53,0.7909456567567772,0.6118864012687243,0,0
2020-02-22 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,18.64,2.62,29.87,98070.0,0.0,0,16,-0.8660254037844384,-0.5000000000000004,2,0.8660254037844386,0.5000000000000001,53,0.7909456567567772,0.6118864012687243,0,0
2020-02-22 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,17.93,2.83,38.0,98120.0,6.0,0,17,-0.9659258262890683,-0.25881904510252063,2,0.8660254037844386,0.5000000000000001,53,0.7909456567567772,0.6118864012687243,0,0
2020-02-22 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,17.41,2.97,44.25,98180.0,12.0,0,18,-1.0,-1.8369701987210297e-16,2,0.8660254037844386,0.5000000000000001,53,0.7909456567567772,0.6118864012687243,0,0
2020-02-22 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,17.55,3.17,46.69,98250.0,29.0,0,19,-0.9659258262890684,0.2588190451025203,2,0.8660254037844386,0.5000000000000001,53,0.7909456567567772,0.6118864012687243,0,0
2020-02-22 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,17.1,3.17,49.38,98290.0,36.0,0,20,-0.8660254037844386,0.5000000000000001,2,0.8660254037844386,0.5000000000000001,53,0.7909456567567772,0.6118864012687243,0,0
2020-02-22 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,16.65,3.1,53.06,98300.0,38.0,0,21,-0.7071067811865477,0.7071067811865474,2,0.8660254037844386,0.5000000000000001,53,0.7909456567567772,0.6118864012687243,0,0
2020-02-22 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,16.12,2.97,58.09,98280.0,38.0,0,22,-0.5000000000000004,0.8660254037844384,2,0.8660254037844386,0.5000000000000001,53,0.7909456567567772,0.6118864012687243,0,0
2020-02-22 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,15.61,2.83,63.78,98250.0,36.0,0,23,-0.25881904510252157,0.9659258262890681,2,0.8660254037844386,0.5000000000000001,53,0.7909456567567772,0.6118864012687243,0,0
2020-02-23 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,15.07,2.62,69.08,98210.0,35.0,0,0,0.0,1.0,2,0.8660254037844386,0.5000000000000001,54,0.8013610881746766,0.5981809144059164,0,0
2020-02-23 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-1.96,14.56,2.48,73.46,98170.0,36.0,0,1,0.25881904510252074,0.9659258262890683,2,0.8660254037844386,0.5000000000000001,54,0.8013610881746766,0.5981809144059164,0,0
2020-02-23 02:00:00+00:00,140.28,195.25,131.53,61.92,1.8,11.05,14.13,2.21,75.54,98120.0,39.0,0,2,0.49999999999999994,0.8660254037844387,2,0.8660254037844386,0.5000000000000001,54,0.8013610881746766,0.5981809144059164,1,0
2020-02-23 03:00:00+00:00,372.2,462.56,353.44,104.44,4.68,23.53,16.45,1.93,78.8,98090.0,43.0,0,3,0.7071067811865475,0.7071067811865476,2,0.8660254037844386,0.5000000000000001,54,0.8013610881746766,0.5981809144059164,1,0
2020-02-23 04:00:00+00:00,560.67,706.93,571.25,128.26,7.42,35.05,19.86,2.28,81.2,98080.0,49.0,0,4,0.8660254037844386,0.5000000000000001,2,0.8660254037844386,0.5000000000000001,54,0.8013610881746766,0.5981809144059164,1,0
2020-02-23 05:00:00+00:00,692.52,892.26,740.98,141.74,9.54,44.83,22.27,2.97,83.07,98120.0,59.0,0,5,0.9659258262890683,0.25881904510252074,2,0.8660254037844386,0.5000000000000001,54,0.8013610881746766,0.5981809144059164,1,1
2020-02-23 06:00:00+00:00,693.18,904.48,635.44,259.08,9.96,51.49,23.81,2.97,84.02,98200.0,54.0,0,6,1.0,6.123233995736766e-17,2,0.8660254037844386,0.5000000000000001,54,0.8013610881746766,0.5981809144059164,1,1
2020-02-23 07:00:00+00:00,725.67,958.55,744.84,203.26,10.45,53.26,24.64,2.69,75.78,98280.0,53.0,0,7,0.9659258262890683,-0.25881904510252063,2,0.8660254037844386,0.5000000000000001,54,0.8013610881746766,0.5981809144059164,1,1
2020-02-23 08:00:00+00:00,684.88,901.46,688.04,203.62,9.8,49.49,25.49,2.76,62.61,98340.0,51.0,0,8,0.8660254037844387,-0.49999999999999983,2,0.8660254037844386,0.5000000000000001,54,0.8013610881746766,0.5981809144059164,1,1
2020-02-23 09:00:00+00:00,625.34,815.03,656.41,149.93,8.69,41.47,26.01,2.9,45.2,98380.0,45.0,0,9,0.7071067811865476,-0.7071067811865475,2,0.8660254037844386,0.5000000000000001,54,0.8013610881746766,0.5981809144059164,1,1
2020-02-23 10:00:00+00:00,491.8,632.5999999999999,510.09,115.96,6.55,30.92,26.26,3.1,39.57,98350.0,38.0,0,10,0.49999999999999994,-0.8660254037844387,2,0.8660254037844386,0.5000000000000001,54,0.8013610881746766,0.5981809144059164,1,0
2020-02-23 11:00:00+00:00,279.34,367.91,274.76,89.53,3.62,18.97,26.03,3.24,35.92,98270.0,32.0,0,11,0.258819045102521,-0.9659258262890682,2,0.8660254037844386,0.5000000000000001,54,0.8013610881746766,0.5981809144059164,1,0
2020-02-23 12:00:00+00:00,63.64,112.39,74.68,36.81,0.9,6.26,25.31,3.17,33.04,98150.0,28.0,0,12,1.2246467991473532e-16,-1.0,2,0.8660254037844386,0.5000000000000001,54,0.8013610881746766,0.5981809144059164,1,0
2020-02-23 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,23.37,2.55,31.1,98030.0,23.0,0,13,-0.2588190451025208,-0.9659258262890683,2,0.8660254037844386,0.5000000000000001,54,0.8013610881746766,0.5981809144059164,0,0
2020-02-23 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,21.39,2.69,30.23,97950.0,26.0,0,14,-0.4999999999999998,-0.8660254037844388,2,0.8660254037844386,0.5000000000000001,54,0.8013610881746766,0.5981809144059164,0,0
2020-02-23 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,20.18,2.76,30.63,97900.0,30.0,0,15,-0.7071067811865471,-0.7071067811865479,2,0.8660254037844386,0.5000000000000001,54,0.8013610881746766,0.5981809144059164,0,0
2020-02-23 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,19.25,2.83,32.52,97900.0,35.0,0,16,-0.8660254037844384,-0.5000000000000004,2,0.8660254037844386,0.5000000000000001,54,0.8013610881746766,0.5981809144059164,0,0
2020-02-23 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,18.39,2.83,40.48,97940.0,38.0,0,17,-0.9659258262890683,-0.25881904510252063,2,0.8660254037844386,0.5000000000000001,54,0.8013610881746766,0.5981809144059164,0,0
2020-02-23 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,17.64,2.62,46.97,97990.0,40.0,0,18,-1.0,-1.8369701987210297e-16,2,0.8660254037844386,0.5000000000000001,54,0.8013610881746766,0.5981809144059164,0,0
2020-02-23 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,17.02,2.48,49.91,98050.0,47.0,0,19,-0.9659258262890684,0.2588190451025203,2,0.8660254037844386,0.5000000000000001,54,0.8013610881746766,0.5981809144059164,0,0
2020-02-23 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,16.31,2.41,52.85,98080.0,56.0,0,20,-0.8660254037844386,0.5000000000000001,2,0.8660254037844386,0.5000000000000001,54,0.8013610881746766,0.5981809144059164,0,0
2020-02-23 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,15.59,2.28,55.97,98070.0,63.0,0,21,-0.7071067811865477,0.7071067811865474,2,0.8660254037844386,0.5000000000000001,54,0.8013610881746766,0.5981809144059164,0,0
2020-02-23 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,14.88,2.21,59.54,98050.0,66.0,0,22,-0.5000000000000004,0.8660254037844384,2,0.8660254037844386,0.5000000000000001,54,0.8013610881746766,0.5981809144059164,0,0
2020-02-23 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,14.19,2.14,63.18,98010.0,67.0,0,23,-0.25881904510252157,0.9659258262890681,2,0.8660254037844386,0.5000000000000001,54,0.8013610881746766,0.5981809144059164,0,0
2020-02-24 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,13.53,2.07,66.61,97960.0,68.0,0,0,0.0,1.0,2,0.8660254037844386,0.5000000000000001,55,0.8115390590073611,0.5842981736283683,0,0
2020-02-24 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-1.77,12.93,2.07,69.73,97910.0,71.0,0,1,0.25881904510252074,0.9659258262890683,2,0.8660254037844386,0.5000000000000001,55,0.8115390590073611,0.5842981736283683,0,0
2020-02-24 02:00:00+00:00,147.53,203.19,137.97,63.34,1.88,11.26,12.62,1.93,72.63,97860.0,77.0,0,2,0.49999999999999994,0.8660254037844387,2,0.8660254037844386,0.5000000000000001,55,0.8115390590073611,0.5842981736283683,1,0
