Datetime,generation,temp,feelslike,dew,humidity,precip,precipprob,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,season,sunheight,generation_lag_1,generation_lag_2,generation_lag_3,temp_lag_1,temp_lag_2,temp_lag_3,humidity_lag_1,humidity_lag_2,humidity_lag_3,solarradiation_lag_1,solarradiation_lag_2,solarradiation_lag_3,cloudcover_lag_1,cloudcover_lag_2,cloudcover_lag_3
2023-08-10 10:00:00,441.0,18.8,18.8,14.9,78.08,0.0,0.0,0.0,0.0,11.9,5.0,95.2,1020.0,87.8,24.1,50,0.2,1,10,Partially cloudy,partly-cloudy-day,Summer,54.87172214479804,261.0,76.0,15.0,16.9,15.2,14.0,77.18,87.85,88.91,36.0,52.0,16.0,51.1,98.8,97.8
2023-08-10 11:00:00,620.0,20.2,20.2,14.9,71.57,0.0,0.0,0.0,0.0,15.1,7.2,93.0,1020.0,70.1,24.1,70,0.3,1,10,Partially cloudy,partly-cloudy-day,Summer,54.6424270285022,441.0,261.0,76.0,18.8,16.9,15.2,78.08,77.18,87.85,50.0,36.0,52.0,87.8,51.1,98.8
2023-08-10 12:00:00,734.0,21.9,21.9,12.1,53.81,0.0,0.0,0.0,0.0,16.9,4.0,160.0,1019.9,71.1,32.2,381,1.4,4,10,Partially cloudy,partly-cloudy-day,Summer,50.50842271907871,620.0,441.0,261.0,20.2,18.8,16.9,71.57,78.08,77.18,70.0,50.0,36.0,70.1,87.8,51.1
2023-08-10 13:00:00,783.0,22.2,22.2,13.7,58.57,0.0,0.0,0.0,0.0,23.0,7.9,122.0,1020.0,74.8,24.1,730,2.6,7,10,Partially cloudy,partly-cloudy-day,Summer,43.576591914296685,734.0,620.0,441.0,21.9,20.2,18.8,53.81,71.57,78.08,381.0,70.0,50.0,71.1,70.1,87.8
2023-08-10 14:00:00,813.0,22.1,22.1,13.5,58.17,0.0,0.0,0.0,0.0,22.3,8.6,161.5,1020.0,100.0,24.1,793,2.9,8,10,Overcast,cloudy,Summer,35.02790078491814,783.0,734.0,620.0,22.2,21.9,20.2,58.57,53.81,71.57,730.0,381.0,70.0,74.8,71.1,70.1
2023-08-10 15:00:00,804.0,22.7,22.7,12.9,53.93,0.0,0.0,0.0,0.0,14.0,4.3,165.5,1020.0,78.0,24.1,763,2.7,8,10,Partially cloudy,partly-cloudy-day,Summer,25.69131270825851,813.0,783.0,734.0,22.1,22.2,21.9,58.17,58.57,53.81,793.0,730.0,381.0,100.0,74.8,71.1
2023-08-10 16:00:00,684.0,22.5,22.5,13.0,54.95,0.0,0.0,0.0,0.0,14.0,3.6,121.4,1020.0,67.2,24.1,707,2.5,7,10,Partially cloudy,partly-cloudy-day,Summer,16.112703502858768,804.0,813.0,783.0,22.7,22.1,22.2,53.93,58.17,58.57,763.0,793.0,730.0,78.0,100.0,74.8
2023-08-10 17:00:00,302.0,22.4,22.4,13.2,56.01,0.0,0.0,0.0,0.0,13.0,3.6,102.2,1020.0,57.6,24.1,405,1.5,4,10,Partially cloudy,partly-cloudy-day,Summer,6.697006763210137,684.0,804.0,813.0,22.5,22.7,22.1,54.95,53.93,58.17,707.0,763.0,793.0,67.2,78.0,100.0
2023-08-10 18:00:00,370.0,17.0,17.0,14.5,85.03,0.0,0.0,0.0,0.0,13.0,8.8,320.0,1020.7,95.5,6.7,184,0.7,2,10,Overcast,cloudy,Summer,-2.1942676003592068,302.0,684.0,804.0,22.4,22.5,22.7,56.01,54.95,53.93,405.0,707.0,763.0,57.6,67.2,78.0
2023-08-10 19:00:00,168.0,21.9,21.9,13.0,56.99,0.0,0.0,0.0,0.0,10.1,2.9,52.3,1020.0,57.0,24.1,60,0.2,1,10,Partially cloudy,partly-cloudy-day,Summer,-10.171184161361394,370.0,302.0,684.0,17.0,22.4,22.5,85.03,56.01,54.95,184.0,405.0,707.0,95.5,57.6,67.2
2023-08-10 20:00:00,94.0,19.9,19.9,14.1,69.24,0.0,0.0,0.0,0.0,11.5,6.5,309.3,1020.0,93.0,24.1,81,0.3,1,10,Overcast,cloudy,Summer,-16.791529095501513,168.0,370.0,302.0,21.9,17.0,22.4,56.99,85.03,56.01,60.0,184.0,405.0,57.0,95.5,57.6
2023-08-10 21:00:00,19.0,16.5,16.5,13.9,84.85,1.109,100.0,0.0,0.0,14.8,5.6,32.0,1021.4,85.5,15.5,19,0.1,0,3,"Rain, Partially cloudy",rain,Summer,-21.56415255505734,94.0,168.0,370.0,19.9,21.9,17.0,69.24,56.99,85.03,81.0,60.0,184.0,93.0,57.0,95.5
2023-08-11 08:00:00,96.0,15.4,15.4,14.9,96.84,0.0,0.0,0.0,0.0,16.2,7.2,317.7,1021.0,97.1,21.8,16,0.1,0,10,Overcast,cloudy,Summer,44.211913472758496,15.0,0.0,0.0,14.8,14.0,15.0,99.36,97.51,98.09,4.0,0.0,0.0,96.2,100.0,93.6
2023-08-11 09:00:00,264.0,15.7,15.7,14.3,91.32,1.376,100.0,0.0,0.0,16.6,3.6,299.0,1021.7,91.1,15.5,32,0.1,0,10,"Rain, Overcast",rain,Summer,50.865169403218225,96.0,15.0,0.0,15.4,14.8,14.0,96.84,99.36,97.51,16.0,4.0,0.0,97.1,96.2,100.0
2023-08-11 10:00:00,401.0,16.6,16.6,14.5,87.41,0.0,0.0,0.0,0.0,19.8,10.1,316.3,1021.0,84.6,18.6,196,0.7,2,10,Partially cloudy,partly-cloudy-day,Summer,54.58473604804795,264.0,96.0,15.0,15.7,15.4,14.8,91.32,96.84,99.36,32.0,16.0,4.0,91.1,97.1,96.2
2023-08-11 11:00:00,585.0,17.1,17.1,14.5,84.68,0.0,0.0,0.0,0.0,22.7,11.2,312.2,1021.0,90.0,23.1,424,1.5,4,10,Partially cloudy,partly-cloudy-day,Summer,54.34584677928138,401.0,264.0,96.0,16.6,15.7,15.4,87.41,91.32,96.84,196.0,32.0,16.0,84.6,91.1,97.1
2023-08-11 12:00:00,712.0,19.3,19.3,13.6,69.58,0.0,0.0,0.0,0.0,22.7,5.6,354.0,1022.1,80.0,15.5,590,2.1,6,10,Partially cloudy,partly-cloudy-day,Summer,50.22318691414271,585.0,401.0,264.0,17.1,16.6,15.7,84.68,87.41,91.32,424.0,196.0,32.0,90.0,84.6,91.1
2023-08-11 13:00:00,435.0,19.6,19.6,13.4,67.4,0.0,0.0,0.0,0.0,22.7,11.5,313.6,1021.0,71.0,11.0,645,2.3,6,10,Partially cloudy,partly-cloudy-day,Summer,43.30917745890863,712.0,585.0,401.0,19.3,17.1,16.6,69.58,84.68,87.41,590.0,424.0,196.0,80.0,90.0,84.6
2023-08-11 14:00:00,606.0,20.4,20.4,12.9,62.08,0.0,0.0,0.0,0.0,24.1,11.5,305.4,1021.0,67.0,10.1,777,2.8,8,10,Partially cloudy,partly-cloudy-day,Summer,34.77421686871674,435.0,712.0,585.0,19.6,19.3,17.1,67.4,69.58,84.68,645.0,590.0,424.0,71.0,80.0,90.0
2023-08-11 15:00:00,455.0,21.6,21.6,11.6,52.94,0.0,0.0,0.0,0.0,24.1,12.8,347.0,1021.3,60.0,15.5,778,2.8,8,10,Partially cloudy,partly-cloudy-day,Summer,25.444443402775633,606.0,435.0,712.0,20.4,19.6,19.3,62.08,67.4,69.58,777.0,645.0,590.0,67.0,71.0,80.0
2023-08-11 16:00:00,644.0,22.3,22.3,10.4,46.85,0.0,0.0,0.0,0.0,23.0,10.8,312.2,1021.0,43.1,24.1,708,2.5,7,10,Partially cloudy,partly-cloudy-day,Summer,15.86608776786129,455.0,606.0,435.0,21.6,20.4,19.6,52.94,62.08,67.4,778.0,777.0,645.0,60.0,67.0,71.0
2023-08-11 17:00:00,432.0,22.4,22.4,9.7,44.43,0.0,0.0,0.0,0.0,22.0,10.1,320.2,1021.0,58.9,24.1,599,2.2,6,10,Partially cloudy,partly-cloudy-day,Summer,6.445158719314535,644.0,455.0,606.0,22.3,21.6,20.4,46.85,52.94,62.08,708.0,778.0,777.0,43.1,60.0,67.0
2023-08-11 18:00:00,125.0,21.7,21.7,12.6,56.2,0.0,0.0,0.0,0.0,22.3,7.2,350.0,1021.1,40.0,50.0,451,1.6,5,10,Partially cloudy,partly-cloudy-day,Summer,-2.455738700996897,432.0,644.0,455.0,22.4,22.3,21.6,44.43,46.85,52.94,599.0,708.0,778.0,58.9,43.1,60.0
2023-08-11 19:00:00,254.0,21.2,21.2,10.3,49.77,0.0,0.0,0.0,0.0,22.0,9.7,318.4,1021.0,49.9,18.6,296,1.1,3,10,Partially cloudy,partly-cloudy-day,Summer,-10.445001913423491,125.0,432.0,644.0,21.7,22.4,22.3,56.2,44.43,46.85,451.0,599.0,708.0,40.0,58.9,43.1
2023-08-11 20:00:00,68.0,19.5,19.5,11.8,61.07,0.0,0.0,0.0,0.0,18.7,7.6,317.2,1021.0,12.8,24.1,135,0.5,1,10,Clear,clear-day,Summer,-17.078064643171118,254.0,125.0,432.0,21.2,21.7,22.4,49.77,56.2,44.43,296.0,451.0,599.0,49.9,40.0,58.9
2023-08-11 21:00:00,13.0,18.5,18.5,12.6,68.72,0.0,0.0,0.0,0.0,12.6,3.6,343.0,1022.2,66.6,15.5,18,0.1,0,10,Partially cloudy,partly-cloudy-night,Summer,-21.860234576347935,68.0,254.0,125.0,19.5,21.2,21.7,61.07,49.77,56.2,135.0,296.0,451.0,12.8,49.9,40.0
2023-08-12 07:00:00,10.0,12.2,12.2,10.5,89.35,0.0,0.0,0.0,0.0,8.3,4.3,292.4,1022.0,0.0,24.1,26,0.1,0,10,Clear,clear-day,Summer,35.612902540002686,0.0,0.0,0.0,9.7,12.4,12.8,96.92,89.37,89.4,0.0,0.0,0.0,0.0,2.7,13.3
2023-08-12 08:00:00,49.0,14.4,14.4,11.9,84.94,0.0,0.0,0.0,0.0,8.3,4.3,282.9,1023.0,0.0,24.1,155,0.6,2,10,Clear,clear-day,Summer,43.98028655743747,10.0,0.0,0.0,12.2,9.7,12.4,89.35,96.92,89.37,26.0,0.0,0.0,0.0,0.0,2.7
2023-08-12 09:00:00,108.0,16.0,16.0,12.5,79.74,0.0,0.0,0.0,0.0,11.2,4.0,260.0,1023.0,0.0,6.7,319,1.1,3,10,Clear,clear-day,Summer,50.60313083774459,49.0,10.0,0.0,14.4,12.2,9.7,84.94,89.35,96.92,155.0,26.0,0.0,0.0,0.0,0.0
2023-08-12 10:00:00,353.0,18.9,18.9,13.3,69.95,0.0,0.0,0.0,0.0,13.3,6.1,287.4,1023.0,0.0,24.1,481,1.7,5,10,Clear,clear-day,Summer,54.293855656972596,108.0,49.0,10.0,16.0,14.4,12.2,79.74,84.94,89.35,319.0,155.0,26.0,0.0,0.0,0.0
2023-08-12 11:00:00,552.0,20.7,20.7,13.2,62.15,0.0,0.0,0.0,0.0,13.3,6.1,291.9,1022.0,0.0,24.1,623,2.2,6,10,Clear,clear-day,Summer,54.044863723976,353.0,108.0,49.0,18.9,16.0,14.4,69.95,79.74,84.94,481.0,319.0,155.0,0.0,0.0,0.0
2023-08-12 12:00:00,392.0,22.4,22.4,10.8,47.7,0.0,0.0,0.0,0.0,18.0,7.2,271.0,1021.7,30.0,32.2,733,2.6,7,10,Partially cloudy,partly-cloudy-day,Summer,49.933141902767304,552.0,353.0,108.0,20.7,18.9,16.0,62.15,69.95,79.74,623.0,481.0,319.0,0.0,0.0,0.0
2023-08-12 13:00:00,225.0,22.6,22.6,10.9,47.56,0.0,0.0,0.0,0.0,20.2,9.7,310.4,1022.0,54.5,24.1,801,2.9,8,10,Partially cloudy,partly-cloudy-day,Summer,43.03680050461775,392.0,552.0,353.0,22.4,20.7,18.9,47.7,62.15,69.95,733.0,623.0,481.0,30.0,0.0,0.0
2023-08-12 14:00:00,522.0,23.0,23.0,9.9,43.42,0.0,0.0,0.0,0.0,20.2,9.7,308.9,1021.0,66.2,24.1,821,3.0,8,10,Partially cloudy,partly-cloudy-day,Summer,34.51560516948387,225.0,392.0,552.0,22.6,22.4,20.7,47.56,47.7,62.15,801.0,733.0,623.0,54.5,30.0,0.0
2023-08-12 15:00:00,514.0,23.5,23.5,9.9,42.16,0.0,0.0,0.0,0.0,18.0,8.8,292.0,1020.7,76.6,32.2,792,2.9,8,10,Partially cloudy,partly-cloudy-day,Summer,25.19274717638625,522.0,225.0,392.0,23.0,22.6,22.4,43.42,47.56,47.7,821.0,801.0,733.0,66.2,54.5,30.0
2023-08-12 16:00:00,424.0,23.9,23.9,9.5,40.04,0.0,0.0,0.0,0.0,17.6,8.3,299.2,1021.0,71.4,24.1,693,2.5,7,10,Partially cloudy,partly-cloudy-day,Summer,15.614742465476356,514.0,522.0,225.0,23.5,23.0,22.6,42.16,43.42,47.56,792.0,821.0,801.0,76.6,66.2,54.5
2023-08-12 17:00:00,404.0,23.8,23.8,9.4,40.01,0.0,0.0,0.0,0.0,18.4,9.0,294.4,1020.0,84.1,24.1,548,2.0,5,10,Partially cloudy,partly-cloudy-day,Summer,6.188644144880727,424.0,514.0,522.0,23.9,23.5,23.0,40.04,42.16,43.42,693.0,792.0,821.0,71.4,76.6,66.2
2023-08-12 18:00:00,223.0,23.9,23.9,10.6,43.07,0.0,0.0,0.0,0.0,18.0,8.8,276.0,1019.8,57.7,32.2,141,0.5,1,10,Partially cloudy,partly-cloudy-day,Summer,-2.721842031439796,404.0,424.0,514.0,23.8,23.9,23.5,40.01,40.04,42.16,548.0,693.0,792.0,84.1,71.4,76.6
2023-08-12 19:00:00,331.0,22.6,22.6,11.9,50.81,0.0,0.0,0.0,0.0,16.2,5.4,297.6,1020.0,62.5,24.1,54,0.2,1,10,Partially cloudy,partly-cloudy-day,Summer,-10.723444999756484,223.0,404.0,424.0,23.9,23.8,23.9,43.07,40.01,40.04,141.0,548.0,693.0,57.7,84.1,71.4
2023-08-12 20:00:00,84.0,21.4,21.4,14.0,62.72,0.0,0.0,0.0,0.0,10.1,2.2,283.3,1020.0,39.9,24.1,48,0.2,0,10,Partially cloudy,partly-cloudy-day,Summer,-17.369201686173906,331.0,223.0,404.0,22.6,23.9,23.8,50.81,43.07,40.01,54.0,141.0,548.0,62.5,57.7,84.1
2023-08-13 07:00:00,13.0,12.5,12.5,12.3,98.7,0.0,0.0,0.0,0.0,2.9,2.5,229.8,1020.0,53.7,24.1,22,0.1,0,10,Partially cloudy,partly-cloudy-day,Summer,35.400446364996924,0.0,0.0,0.0,9.8,12.5,12.8,97.79,94.87,92.41,0.0,0.0,0.0,30.0,17.1,0.4
2023-08-13 08:00:00,73.0,14.5,14.5,13.7,94.95,0.0,0.0,0.0,0.0,4.7,2.2,218.1,1020.0,30.2,24.1,151,0.5,2,10,Partially cloudy,partly-cloudy-day,Summer,43.745866501386175,13.0,0.0,0.0,12.5,9.8,12.5,98.7,97.79,94.87,22.0,0.0,0.0,53.7,30.0,17.1
2023-08-13 09:00:00,252.0,17.5,17.5,14.2,81.09,0.0,0.0,0.0,0.0,7.2,5.2,116.0,1020.3,30.0,10.0,314,1.1,3,10,Partially cloudy,partly-cloudy-day,Summer,50.33776927158499,73.0,13.0,0.0,14.5,12.5,9.8,94.95,98.7,97.79,151.0,22.0,0.0,30.2,53.7,30.0
2023-08-13 10:00:00,457.0,20.0,20.0,14.8,72.0,0.0,0.0,0.0,0.0,11.2,5.0,226.2,1021.0,0.0,24.1,476,1.7,5,10,Clear,clear-day,Summer,53.99915864661025,252.0,73.0,13.0,17.5,14.5,12.5,81.09,94.95,98.7,314.0,151.0,22.0,30.0,30.2,53.7
2023-08-13 11:00:00,623.0,21.8,21.8,15.4,66.99,0.0,0.0,0.0,0.0,11.9,5.4,234.9,1020.0,0.0,24.1,618,2.2,6,10,Clear,clear-day,Summer,53.739572882132734,457.0,252.0,73.0,20.0,17.5,14.5,72.0,81.09,94.95,476.0,314.0,151.0,0.0,30.0,30.2
2023-08-13 12:00:00,739.0,24.2,24.2,13.7,51.92,0.0,0.0,0.0,0.0,13.7,7.2,241.0,1019.7,4.7,32.2,726,2.6,7,10,Clear,clear-day,Summer,49.638383653963096,623.0,457.0,252.0,21.8,20.0,17.5,66.99,72.0,81.09,618.0,476.0,314.0,0.0,0.0,30.0
2023-08-13 13:00:00,671.0,24.5,24.5,14.3,53.0,0.0,0.0,0.0,0.0,13.7,5.8,251.1,1020.0,5.1,24.1,793,2.9,8,10,Clear,clear-day,Summer,42.759549031348705,739.0,623.0,457.0,24.2,21.8,20.0,51.92,66.99,72.0,726.0,618.0,476.0,4.7,0.0,0.0
2023-08-13 14:00:00,777.0,25.5,25.5,14.1,49.29,0.0,0.0,0.0,0.0,13.0,5.4,251.2,1020.0,4.1,24.1,812,2.9,8,10,Clear,clear-day,Summer,34.25214661803453,671.0,739.0,623.0,24.5,24.2,21.8,53.0,51.92,66.99,793.0,726.0,618.0,5.1,4.7,0.0
2023-08-13 15:00:00,553.0,27.3,27.4,14.5,45.41,0.0,0.0,0.0,0.0,13.0,8.8,251.0,1018.7,0.0,32.2,782,2.8,8,10,Clear,clear-day,Summer,24.936299863836467,777.0,671.0,739.0,25.5,24.5,24.2,49.29,53.0,51.92,812.0,793.0,726.0,4.1,5.1,4.7
2023-08-13 16:00:00,576.0,27.3,27.2,13.6,42.91,0.0,0.0,0.0,0.0,13.0,5.4,239.1,1019.0,58.8,24.1,705,2.5,7,10,Partially cloudy,partly-cloudy-day,Summer,15.35874183823699,553.0,777.0,671.0,27.3,25.5,24.5,45.41,49.29,53.0,782.0,812.0,793.0,0.0,4.1,5.1
2023-08-13 17:00:00,347.0,27.7,27.5,13.6,41.91,0.0,0.0,0.0,0.0,12.2,5.8,244.0,1019.0,0.0,24.1,589,2.1,6,10,Clear,clear-day,Summer,5.927537859114235,576.0,553.0,777.0,27.3,27.3,25.5,42.91,45.41,49.29,705.0,782.0,812.0,58.8,0.0,4.1
2023-08-13 18:00:00,226.0,28.5,28.2,14.1,41.4,0.0,0.0,0.0,0.0,12.6,8.8,247.0,1018.0,0.0,32.2,445,1.6,4,10,Clear,clear-day,Summer,-2.992496681526496,347.0,576.0,553.0,27.7,27.3,27.3,41.91,42.91,45.41,589.0,705.0,782.0,0.0,58.8,0.0
2023-08-13 19:00:00,151.0,26.9,27.1,14.3,45.97,0.0,0.0,0.0,0.0,12.6,4.3,237.1,1018.0,0.0,24.1,284,1.0,3,10,Clear,clear-day,Summer,-11.006429091504039,226.0,347.0,576.0,28.5,27.7,27.3,41.4,41.91,42.91,445.0,589.0,705.0,0.0,0.0,58.8
2023-08-13 20:00:00,51.0,25.0,25.0,16.3,58.49,0.0,0.0,0.0,0.0,8.3,2.5,190.3,1019.0,0.0,24.1,126,0.5,1,10,Clear,clear-day,Summer,-17.664853125604125,151.0,226.0,347.0,26.9,28.5,27.7,45.97,41.4,41.91,284.0,445.0,589.0,0.0,0.0,0.0
2023-08-13 21:00:00,12.0,22.9,22.9,17.3,70.78,0.0,0.0,0.0,0.0,4.3,2.0,180.0,1018.9,0.0,15.5,14,0.1,0,10,Clear,clear-night,Summer,-22.465781984282074,51.0,151.0,226.0,25.0,26.9,28.5,58.49,45.97,41.4,126.0,284.0,445.0,0.0,0.0,0.0
2023-08-14 07:00:00,10.0,17.3,17.3,14.5,83.61,0.0,0.0,0.0,0.0,6.1,4.0,182.7,1021.0,1.1,24.1,22,0.1,0,10,Clear,clear-day,Summer,35.185716161068555,0.0,0.0,0.0,15.0,17.1,17.4,94.77,83.59,82.02,0.0,0.0,0.0,1.1,4.9,0.0
2023-08-14 08:00:00,69.0,19.4,19.4,16.1,81.23,0.0,0.0,0.0,0.0,6.1,3.2,198.7,1021.0,0.0,24.1,143,0.5,1,10,Clear,clear-day,Summer,43.50869421111199,10.0,0.0,0.0,17.3,15.0,17.1,83.61,94.77,83.59,22.0,0.0,0.0,1.1,1.1,4.9
2023-08-14 09:00:00,248.0,21.1,21.1,17.6,80.04,0.0,0.0,0.0,0.0,9.4,4.0,220.0,1021.3,35.5,15.5,303,1.1,3,10,Partially cloudy,partly-cloudy-day,Summer,50.06914095545945,69.0,10.0,0.0,19.4,17.3,15.0,81.23,83.61,94.77,143.0,22.0,0.0,0.0,1.1,1.1
2023-08-14 10:00:00,447.0,23.9,23.9,17.6,67.84,0.0,0.0,0.0,0.0,14.4,6.8,202.6,1022.0,0.0,24.1,462,1.7,5,10,Clear,clear-day,Summer,53.70072068520408,248.0,69.0,10.0,21.1,19.4,17.3,80.04,81.23,83.61,303.0,143.0,22.0,35.5,0.0,1.1
2023-08-14 11:00:00,603.0,25.7,25.7,18.4,64.07,0.0,0.0,0.0,0.0,16.2,7.2,197.1,1022.0,98.0,24.1,595,2.1,6,10,Overcast,cloudy,Summer,53.430065305782485,447.0,248.0,69.0,23.9,21.1,19.4,67.84,80.04,81.23,462.0,303.0,143.0,0.0,35.5,0.0
2023-08-14 12:00:00,714.0,27.5,28.4,17.9,55.63,0.0,0.0,0.0,0.0,16.9,7.2,193.0,1021.1,62.2,32.2,710,2.6,7,10,Partially cloudy,partly-cloudy-day,Summer,49.33900560643558,603.0,447.0,248.0,25.7,23.9,21.1,64.07,67.84,80.04,595.0,462.0,303.0,98.0,0.0,35.5
2023-08-14 13:00:00,775.0,28.7,29.3,17.5,50.77,0.0,0.0,0.0,0.0,16.9,7.6,207.4,1022.0,6.4,24.1,777,2.8,8,10,Clear,clear-day,Summer,42.477508862220866,714.0,603.0,447.0,27.5,25.7,23.9,55.63,64.07,67.84,710.0,595.0,462.0,62.2,98.0,0.0
2023-08-14 14:00:00,792.0,29.6,30.0,17.0,46.69,0.0,0.0,0.0,0.0,16.2,6.5,205.0,1021.0,23.3,24.1,797,2.9,8,10,Partially cloudy,partly-cloudy-day,Summer,33.98392029214786,775.0,714.0,603.0,28.7,27.5,25.7,50.77,55.63,64.07,777.0,710.0,595.0,6.4,62.2,98.0
2023-08-14 15:00:00,762.0,29.9,29.8,15.7,42.4,0.0,0.0,0.0,0.0,11.5,3.6,179.0,1020.6,80.0,32.2,766,2.8,8,10,Partially cloudy,partly-cloudy-day,Summer,24.67518350332774,792.0,775.0,714.0,29.6,28.7,27.5,46.69,50.77,55.63,797.0,777.0,710.0,23.3,6.4,62.2
2023-08-14 16:00:00,693.0,30.7,30.9,16.7,43.01,0.0,0.0,0.0,0.0,11.2,4.3,169.2,1021.0,7.2,24.1,685,2.5,7,10,Clear,clear-day,Summer,15.098169706834565,762.0,792.0,775.0,29.9,29.6,28.7,42.4,46.69,50.77,766.0,797.0,777.0,80.0,23.3,6.4
2023-08-14 17:00:00,573.0,30.7,31.1,17.1,44.11,0.0,0.0,0.0,0.0,10.8,5.0,154.9,1020.0,23.5,24.1,577,2.1,6,10,Partially cloudy,partly-cloudy-day,Summer,5.661937269161472,693.0,762.0,792.0,30.7,29.9,29.6,43.01,42.4,46.69,685.0,766.0,797.0,7.2,80.0,23.3
2023-08-14 18:00:00,416.0,30.3,30.4,16.2,42.83,0.0,0.0,0.0,0.0,11.5,5.6,186.0,1019.9,40.0,32.2,439,1.6,4,10,Partially cloudy,partly-cloudy-day,Summer,-3.267619906324143,573.0,693.0,762.0,30.7,30.7,29.9,44.11,43.01,42.4,577.0,685.0,766.0,23.5,7.2,80.0
2023-08-14 19:00:00,224.0,29.6,29.9,16.9,46.4,0.0,0.0,0.0,0.0,11.2,4.3,145.4,1020.0,42.0,24.1,279,1.0,3,10,Partially cloudy,partly-cloudy-day,Summer,-11.293868226113307,416.0,573.0,693.0,30.3,30.7,30.7,42.83,44.11,43.01,439.0,577.0,685.0,40.0,23.5,7.2
2023-08-14 20:00:00,58.0,27.4,28.5,18.7,59.06,0.0,0.0,0.0,0.0,8.6,3.6,133.8,1021.0,36.7,24.1,121,0.4,1,10,Partially cloudy,partly-cloudy-day,Summer,-17.964930465651122,224.0,416.0,573.0,29.6,30.3,30.7,46.4,42.83,44.11,279.0,439.0,577.0,42.0,40.0,23.5
2023-08-14 21:00:00,8.0,24.6,24.6,18.5,68.67,0.0,0.0,0.0,0.0,5.0,3.6,114.0,1020.8,30.0,15.5,13,0.0,0,10,Partially cloudy,partly-cloudy-night,Summer,-22.775067481337,58.0,224.0,416.0,27.4,29.6,30.3,59.06,46.4,42.83,121.0,279.0,439.0,36.7,42.0,40.0
2023-08-15 07:00:00,10.0,17.4,17.4,13.8,79.4,0.0,0.0,0.0,0.0,9.0,5.0,105.2,1022.0,0.0,24.1,21,0.1,0,10,Clear,clear-day,Summer,34.96875605965913,0.0,0.0,0.0,15.0,18.2,18.6,95.31,82.65,84.3,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-15 08:00:00,65.0,19.4,19.4,14.7,74.25,0.0,0.0,0.0,0.0,10.1,5.4,108.3,1022.0,0.0,24.1,146,0.5,1,10,Clear,clear-day,Summer,43.26881632237813,10.0,0.0,0.0,17.4,15.0,18.2,79.4,95.31,82.65,21.0,0.0,0.0,0.0,0.0,0.0
2023-08-15 09:00:00,236.0,21.4,21.4,15.9,70.63,0.0,0.0,0.0,0.0,14.0,8.4,150.0,1022.3,0.0,15.5,309,1.1,3,10,Clear,clear-day,Summer,49.7973037162249,65.0,10.0,0.0,19.4,17.4,15.0,74.25,79.4,95.31,146.0,21.0,0.0,0.0,0.0,0.0
2023-08-15 10:00:00,431.0,24.7,24.7,16.0,58.42,0.0,0.0,0.0,0.0,18.7,9.0,132.7,1023.0,0.0,24.1,471,1.7,5,10,Clear,clear-day,Summer,53.39862054973265,236.0,65.0,10.0,21.4,19.4,17.4,70.63,74.25,79.4,309.0,146.0,21.0,0.0,0.0,0.0
2023-08-15 11:00:00,584.0,26.6,26.6,15.8,51.53,0.0,0.0,0.0,0.0,24.1,11.9,142.3,1023.0,0.0,24.1,613,2.2,6,10,Clear,clear-day,Summer,53.11643576036209,431.0,236.0,65.0,24.7,21.4,19.4,58.42,70.63,74.25,471.0,309.0,146.0,0.0,0.0,0.0
2023-08-15 12:00:00,692.0,28.2,27.9,13.6,40.72,0.0,0.0,0.0,0.0,28.4,12.4,151.0,1021.8,0.0,32.2,721,2.6,7,10,Clear,clear-day,Summer,49.035104631382836,584.0,431.0,236.0,26.6,24.7,21.4,51.53,58.42,70.63,613.0,471.0,309.0,0.0,0.0,0.0
2023-08-15 13:00:00,772.0,29.6,28.9,13.6,37.54,0.0,0.0,0.0,0.0,30.6,15.1,147.7,1022.0,0.0,24.1,788,2.8,8,10,Clear,clear-day,Summer,42.19077102752654,692.0,584.0,431.0,28.2,26.6,24.7,40.72,51.53,58.42,721.0,613.0,471.0,0.0,0.0,0.0
2023-08-15 14:00:00,786.0,30.5,29.5,12.6,33.39,0.0,0.0,0.0,0.0,30.6,15.1,146.1,1022.0,0.0,24.1,808,2.9,8,10,Clear,clear-day,Summer,33.71101166166321,772.0,692.0,584.0,29.6,28.2,26.6,37.54,40.72,51.53,788.0,721.0,613.0,0.0,0.0,0.0
2023-08-15 15:00:00,748.0,30.3,29.7,13.9,36.68,0.0,0.0,0.0,0.0,29.5,14.0,144.0,1020.7,0.0,32.2,780,2.8,8,10,Clear,clear-day,Summer,24.409476446663206,786.0,772.0,692.0,30.5,29.6,28.2,33.39,37.54,40.72,808.0,788.0,721.0,0.0,0.0,0.0
2023-08-15 16:00:00,672.0,31.5,30.4,12.8,31.95,0.0,0.0,0.0,0.0,29.5,14.0,138.6,1021.0,0.0,24.1,707,2.5,7,10,Clear,clear-day,Summer,14.833107024234463,748.0,786.0,772.0,30.3,30.5,29.6,36.68,33.39,37.54,780.0,808.0,788.0,0.0,0.0,0.0
