time,T2M,RH2M,WS10M,PS,ALLSKY_SFC_SW_DWN
2019101123,23.17,57.3,1.98,97.38,0.0
2019101200,22.03,61.74,2.16,97.37,0.0
2019101201,21.08,65.74,2.3,97.35,0.0
2019101202,20.33,69.23,2.37,97.35,0.0
2019101203,19.76,72.4,2.39,97.37,0.0
2019101204,19.26,75.34,2.4,97.4,0.0
2019101205,18.85,77.98,2.43,97.47,0.0
2019101206,18.94,79.5,2.4,97.53,40.85
2019101207,21.59,67.79,3.37,97.62,228.73
2019101208,24.3,59.2,3.07,97.68,435.27
2019101209,29.01,42.36,3.21,97.7,622.85
2019101210,31.55,35.51,3.02,97.67,759.72
2019101211,32.96,32.87,2.69,97.62,831.53
2019101212,33.86,31.17,2.33,97.53,810.65
2019101213,34.32,30.27,1.99,97.44,712.9
2019101214,34.33,29.97,1.71,97.37,494.35
2019101215,33.88,30.55,1.48,97.36,304.05
2019101216,32.9,33.79,1.34,97.38,138.25
2019101217,30.29,49.28,1.39,97.41,12.43
2019101218,28.2,54.86,1.99,97.46,0.0
2019101219,26.97,56.47,2.37,97.52,0.0
2019101220,26.05,58.83,2.5,97.57,0.0
2019101221,24.98,62.02,2.62,97.6,0.0
2019101222,24.36,64.31,2.67,97.6,0.0
2019101223,23.75,66.6,2.71,97.59,0.0
2019101300,22.96,69.66,2.69,97.56,0.0
2019101301,22.37,72.3,2.64,97.54,0.0
2019101302,21.88,74.64,2.55,97.51,0.0
2019101303,21.38,77.15,2.47,97.51,0.0
2019101304,20.83,79.44,2.44,97.54,0.0
2019101305,20.3,81.15,2.43,97.58,0.0
2019101306,20.41,81.1,2.3,97.64,42.8
2019101307,23.21,67.91,2.82,97.71,237.85
2019101308,25.67,58.87,2.38,97.76,450.6
2019101309,30.5,37.13,2.2,97.75,634.25
2019101310,33.09,28.77,2.09,97.72,767.7
2019101311,34.4,25.73,1.89,97.66,822.88
2019101312,35.14,23.77,1.75,97.57,815.72
2019101313,35.38,22.87,1.68,97.49,690.42
2019101314,35.24,22.79,1.76,97.43,528.03
2019101315,34.62,23.41,1.87,97.41,319.77
2019101316,33.57,25.63,1.74,97.43,140.38
2019101317,30.99,39.34,1.35,97.47,13.23
2019101318,29.35,39.23,1.45,97.52,0.0
2019101319,28.28,41.6,1.5,97.58,0.0
2019101320,27.5,43.86,1.51,97.64,0.0
2019101321,26.95,45.09,1.45,97.68,0.0
2019101322,26.49,46.07,1.36,97.68,0.0
2019101323,25.88,46.63,1.3,97.67,0.0
2019101400,25.38,47.79,1.23,97.65,0.0
2019101401,24.87,49.5,1.1,97.62,0.0
2019101402,24.56,47.4,0.84,97.6,0.0
2019101403,24.27,47.1,0.45,97.59,0.0
2019101404,23.84,47.23,0.01,97.6,0.0
2019101405,22.96,50.6,0.53,97.63,0.0
2019101406,22.14,57.58,1.11,97.69,37.33
2019101407,23.76,57.03,1.57,97.75,214.0
2019101408,26.06,47.4,1.88,97.8,429.9
2019101409,30.61,33.24,1.51,97.81,607.67
2019101410,33.31,26.89,1.34,97.79,749.0
2019101411,34.6,24.95,1.47,97.73,829.7
2019101412,35.31,23.86,1.57,97.64,812.83
2019101413,35.59,23.5,1.64,97.55,698.8
2019101414,35.56,23.34,1.62,97.49,558.4
2019101415,35.11,24.06,1.4,97.46,351.85
2019101416,34.2,26.28,1.04,97.47,143.57
2019101417,31.94,37.42,0.75,97.5,10.98
2019101418,30.01,43.35,1.11,97.54,0.0
2019101419,28.98,47.22,1.46,97.59,0.0
2019101420,28.14,49.11,1.69,97.63,0.0
2019101421,27.22,52.51,1.87,97.65,0.0
2019101422,26.38,56.21,2.02,97.65,0.0
2019101423,25.6,59.47,2.12,97.64,0.0
2019101500,24.92,62.46,2.18,97.63,0.0
2019101501,24.36,65.17,2.21,97.6,0.0
2019101502,23.86,67.86,2.26,97.57,0.0
2019101503,23.33,70.82,2.36,97.57,0.0
2019101504,22.79,73.73,2.42,97.57,0.0
2019101505,22.46,76.11,2.43,97.62,0.0
2019101506,22.61,77.05,2.32,97.69,41.08
2019101507,24.64,67.93,3.09,97.75,225.23
2019101508,26.65,60.86,2.44,97.81,437.27
2019101509,30.58,42.68,1.68,97.82,612.72
2019101510,33.41,31.18,0.89,97.81,747.45
2019101511,34.6,27.95,0.4,97.75,816.58
2019101512,35.24,26.44,0.18,97.67,778.4
2019101513,35.59,25.43,0.14,97.58,622.95
2019101514,35.56,25.03,0.15,97.52,533.75
2019101515,35.05,25.6,0.19,97.49,324.75
2019101516,34.17,27.81,0.28,97.51,139.73
2019101517,32.07,40.98,0.6,97.54,12.0
2019101518,30.23,46.96,1.09,97.6,0.0
2019101519,29.0,49.16,1.45,97.65,0.0
2019101520,27.87,50.91,1.74,97.69,0.0
2019101521,26.8,53.86,1.92,97.71,0.0
2019101522,25.67,57.82,2.06,97.72,0.0
2019101523,24.57,61.88,2.14,97.72,0.0
2019101600,23.57,66.03,2.18,97.72,0.0
2019101601,22.73,69.85,2.18,97.7,0.0
2019101602,22.01,73.2,2.2,97.69,0.0
2019101603,21.45,75.86,2.22,97.68,0.0
2019101604,20.97,78.26,2.2,97.68,0.0
2019101605,20.6,80.14,2.13,97.71,0.0
2019101606,20.63,81.24,1.98,97.75,34.45
2019101607,23.26,68.84,2.23,97.79,202.65
2019101608,25.7,59.98,1.71,97.82,405.23
2019101609,30.95,36.91,0.98,97.83,588.1
2019101610,33.8,26.76,1.11,97.8,729.75
2019101611,34.79,24.03,1.35,97.75,817.42
2019101612,35.13,22.77,1.56,97.68,804.97
2019101613,35.03,22.21,1.71,97.6,719.78
2019101614,34.86,21.63,1.65,97.54,575.45
2019101615,34.36,22.09,1.54,97.52,369.52
2019101616,33.22,25.28,1.36,97.52,153.77
2019101617,30.19,42.5,1.39,97.52,11.6
2019101618,28.26,46.03,1.8,97.55,0.0
2019101619,26.84,48.25,2.24,97.6,0.0
2019101620,25.78,51.25,2.55,97.65,0.0
2019101621,24.67,55.31,2.76,97.69,0.0
2019101622,23.61,60.39,2.85,97.7,0.0
2019101623,22.79,65.18,2.82,97.69,0.0
2019101700,21.84,70.16,2.77,97.67,0.0
2019101701,21.11,74.22,2.68,97.64,0.0
2019101702,20.56,77.2,2.61,97.62,0.0
2019101703,20.14,79.5,2.56,97.62,0.0
2019101704,19.77,81.49,2.5,97.64,0.0
2019101705,19.5,82.9,2.43,97.68,0.0
2019101706,19.6,83.32,2.34,97.74,34.28
2019101707,22.37,70.21,3.09,97.81,214.93
2019101708,24.91,61.36,2.63,97.86,424.58
2019101709,29.47,43.05,2.36,97.86,614.35
2019101710,32.72,32.28,2.02,97.8,741.8
2019101711,34.18,29.01,1.67,97.72,802.62
2019101712,35.06,26.88,1.45,97.62,788.12
2019101713,35.49,25.61,1.32,97.51,654.05
2019101714,35.39,25.38,1.17,97.43,520.12
2019101715,34.71,26.28,1.14,97.4,314.65
2019101716,33.52,29.94,1.23,97.4,129.8
2019101717,30.54,44.61,1.6,97.43,9.18
2019101718,27.99,51.79,2.3,97.47,0.0
2019101719,26.85,54.57,2.68,97.53,0.0
2019101720,26.05,57.18,2.9,97.58,0.0
2019101721,25.4,60.39,3.08,97.59,0.0
2019101722,24.79,63.7,3.19,97.58,0.0
2019101723,24.22,67.08,3.24,97.58,0.0
2019101800,23.69,70.4,3.13,97.56,0.0
2019101801,23.32,73.26,2.96,97.54,0.0
2019101802,22.99,75.66,2.79,97.53,0.0
2019101803,22.72,77.31,2.62,97.53,0.0
2019101804,22.46,78.79,2.39,97.56,0.0
2019101805,22.17,80.16,2.21,97.6,0.0
2019101806,22.12,80.41,2.22,97.68,23.33
2019101807,23.5,71.83,3.14,97.75,153.62
2019101808,25.48,64.5,2.95,97.8,323.23
2019101809,29.51,47.29,3.05,97.81,546.3
2019101810,32.38,37.02,2.98,97.78,678.35
2019101811,33.72,33.37,2.81,97.71,771.9
2019101812,34.42,31.43,2.66,97.62,728.45
2019101813,34.7,30.0,2.43,97.52,589.97
2019101814,34.46,29.11,1.96,97.47,453.45
2019101815,33.8,29.37,1.34,97.45,267.05
2019101816,32.94,32.36,0.68,97.46,105.47
2019101817,31.29,41.52,0.67,97.49,7.93
2019101818,29.32,50.96,1.47,97.52,0.0
2019101819,27.67,56.69,2.18,97.58,0.0
2019101820,26.7,58.19,2.62,97.62,0.0
2019101821,25.87,61.49,2.85,97.65,0.0
2019101822,24.94,67.09,3.05,97.65,0.0
2019101823,24.17,72.9,3.25,97.63,0.0
2019101900,23.43,78.19,3.22,97.63,0.0
2019101901,22.92,81.58,3.09,97.63,0.0
2019101902,22.3,85.4,2.49,97.63,0.0
2019101903,21.58,88.96,2.15,97.65,0.0
2019101904,21.15,90.75,2.02,97.68,0.0
2019101905,20.84,91.81,1.94,97.76,0.0
2019101906,20.87,91.67,1.74,97.85,25.7
2019101907,22.86,81.36,2.01,97.94,179.5
2019101908,25.38,69.71,1.61,98.02,378.42
2019101909,29.67,48.24,1.13,98.06,585.03
2019101910,31.49,40.81,1.01,98.03,711.4
2019101911,32.63,36.47,1.11,97.96,770.72
2019101912,33.34,33.1,1.25,97.86,730.33
2019101913,33.61,30.91,1.38,97.76,599.62
2019101914,33.37,29.83,1.46,97.69,403.48
2019101915,32.71,29.97,1.58,97.65,226.02
2019101916,31.44,34.11,1.64,97.65,86.97
2019101917,28.79,48.37,1.76,97.67,6.82
2019101918,26.86,54.15,2.13,97.72,0.0
2019101919,25.98,57.21,2.26,97.78,0.0
2019101920,25.13,62.33,2.19,97.82,0.0
2019101921,24.29,68.12,1.99,97.86,0.0
2019101922,23.6,72.82,1.79,97.88,0.0
2019101923,23.03,76.13,1.6,97.87,0.0
2019102000,22.41,78.75,1.5,97.86,0.0
2019102001,21.86,80.89,1.44,97.83,0.0
2019102002,21.32,82.19,1.43,97.82,0.0
2019102003,20.88,83.24,1.42,97.81,0.0
2019102004,20.39,85.55,1.48,97.83,0.0
2019102005,19.83,88.75,1.62,97.88,0.0
2019102006,19.46,91.15,1.75,97.95,24.25
2019102007,21.73,80.85,2.35,98.02,159.07
2019102008,24.3,69.44,2.19,98.07,341.92
2019102009,28.85,44.71,2.2,98.06,524.38
2019102010,31.38,32.12,1.64,98.01,679.6
2019102011,32.81,25.69,1.11,97.91,740.47
2019102012,33.5,23.16,0.92,97.82,782.45
2019102013,33.78,21.68,1.07,97.72,678.05
2019102014,33.61,21.13,1.28,97.66,549.53
2019102015,32.98,21.6,1.46,97.64,341.73
2019102016,31.75,24.55,1.5,97.64,133.88
2019102017,28.53,41.04,1.52,97.67,8.4
2019102018,26.38,42.72,1.94,97.71,0.0
2019102019,24.79,46.63,2.19,97.76,0.0
2019102020,23.44,50.32,2.35,97.81,0.0
2019102021,22.35,54.41,2.4,97.85,0.0
2019102022,21.43,59.26,2.38,97.85,0.0
2019102023,20.69,64.68,2.28,97.83,0.0
2019102100,20.14,69.59,2.09,97.81,0.0
2019102101,19.69,73.56,1.91,97.77,0.0
2019102102,19.25,77.67,1.83,97.75,0.0
2019102103,18.81,82.1,1.83,97.73,0.0
2019102104,18.33,86.53,1.91,97.75,0.0
2019102105,17.84,90.94,2.03,97.78,0.0
2019102106,17.63,93.67,2.09,97.85,25.38
2019102107,20.33,81.67,2.55,97.93,179.52
2019102108,22.82,72.29,2.25,97.98,379.17
2019102109,27.78,43.47,1.69,97.99,575.12
2019102110,30.81,27.8,1.03,97.95,700.38
2019102111,32.07,23.44,0.77,97.86,751.75
2019102112,32.78,21.43,1.04,97.74,732.83
2019102113,33.05,20.34,1.45,97.63,646.35
2019102114,32.93,19.72,1.92,97.54,526.03
2019102115,32.3,19.93,2.28,97.49,336.45
2019102116,30.85,23.59,2.0,97.47,137.62
2019102117,27.36,39.81,1.81,97.48,9.88
2019102118,25.65,39.25,1.99,97.52,0.0
2019102119,24.33,41.92,2.14,97.56,0.0
2019102120,23.13,44.69,2.24,97.59,0.0
2019102121,22.17,47.14,2.22,97.6,0.0
2019102122,21.49,49.02,2.07,97.59,0.0
2019102123,21.04,50.19,1.82,97.57,0.0
2019102200,20.73,50.83,1.5,97.56,0.0
2019102201,20.49,51.25,1.12,97.53,0.0
2019102202,20.04,52.83,0.86,97.53,0.0
2019102203,19.7,54.23,0.82,97.53,0.0
2019102204,19.08,57.14,0.87,97.54,0.0
2019102205,18.3,60.91,1.02,97.58,0.0
2019102206,17.82,64.26,1.25,97.63,26.98
2019102207,19.4,64.02,1.49,97.67,163.27
2019102208,21.69,54.52,1.7,97.7,339.4
2019102209,25.86,39.96,1.34,97.71,496.67
2019102210,30.23,23.12,0.77,97.68,583.2
2019102211,31.76,19.81,0.79,97.6,662.25
2019102212,32.54,18.69,1.03,97.5,666.5
2019102213,32.87,18.23,1.33,97.4,623.03
2019102214,32.79,18.3,1.4,97.32,560.67
2019102215,32.21,19.22,1.31,97.27,350.5
2019102216,31.0,22.93,1.13,97.28,128.77
2019102217,28.15,36.29,1.31,97.31,7.45
2019102218,26.23,37.23,1.75,97.37,0.0
2019102219,24.62,41.44,2.12,97.42,0.0
2019102220,23.22,45.1,2.36,97.46,0.0
2019102221,22.01,48.6,2.49,97.47,0.0
2019102222,20.81,52.62,2.65,97.46,0.0
2019102223,19.78,56.33,2.76,97.44,0.0
2019102300,19.07,59.07,2.69,97.41,0.0
2019102301,18.73,60.1,2.43,97.38,0.0
2019102302,18.25,61.84,2.35,97.35,0.0
2019102303,17.59,64.62,2.43,97.35,0.0
2019102304,17.11,66.78,2.44,97.36,0.0
2019102305,16.82,67.96,2.38,97.4,0.0
2019102306,16.77,68.79,2.28,97.46,30.55
2019102307,19.6,61.9,2.22,97.51,203.02
2019102308,22.35,49.59,2.19,97.55,411.58
2019102309,26.21,40.49,1.69,97.56,597.38
2019102310,31.07,22.76,0.8,97.53,733.47
2019102311,32.36,19.99,0.27,97.46,806.67
2019102312,32.98,18.79,0.11,97.37,804.03
2019102313,33.22,18.1,0.19,97.28,669.9
2019102314,33.0,17.94,0.3,97.21,496.77
2019102315,32.35,18.57,0.52,97.18,302.62
2019102316,31.02,22.71,0.89,97.19,114.25
2019102317,27.54,38.4,1.58,97.21,6.03
2019102318,24.74,42.26,2.39,97.25,0.0
2019102319,22.82,46.35,2.94,97.31,0.0
2019102320,21.54,48.94,3.24,97.38,0.0
2019102321,20.55,52.1,3.3,97.42,0.0
2019102322,19.68,55.87,3.25,97.44,0.0
2019102323,18.89,59.81,3.17,97.43,0.0
2019102400,18.19,63.59,3.07,97.4,0.0
2019102401,17.59,67.02,2.94,97.36,0.0
2019102402,17.09,69.86,2.84,97.33,0.0
2019102403,16.71,72.13,2.77,97.32,0.0
2019102404,16.41,73.77,2.67,97.33,0.0
2019102405,16.22,74.79,2.53,97.38,0.0
2019102406,16.25,75.29,2.38,97.45,29.85
2019102407,19.17,65.96,2.43,97.52,204.27
2019102408,21.84,54.74,2.46,97.59,417.25
2019102409,25.77,43.73,1.96,97.61,606.92
2019102410,31.11,22.96,0.8,97.58,747.45
2019102411,32.63,19.82,0.51,97.5,805.8
2019102412,33.33,18.68,0.46,97.4,720.01
2019102413,33.65,17.94,0.7,97.31,714.42
2019102414,33.56,17.72,0.96,97.25,538.05
2019102415,32.93,18.45,1.1,97.23,326.15
2019102416,31.6,23.88,1.0,97.23,118.28
2019102417,28.99,34.5,1.06,97.25,6.1
2019102418,27.25,33.71,1.45,97.31,0.0
2019102419,25.58,37.84,1.91,97.38,0.0
2019102420,23.95,42.06,2.23,97.45,0.0
2019102421,22.52,46.16,2.41,97.5,0.0
2019102422,21.28,50.29,2.49,97.52,0.0
2019102423,20.29,54.1,2.43,97.52,0.0
2019102500,19.56,57.14,2.27,97.5,0.0
2019102501,19.13,58.75,2.0,97.48,0.0
2019102502,18.83,59.62,1.75,97.44,0.0
2019102503,18.52,60.48,1.56,97.41,0.0
2019102504,18.17,61.6,1.48,97.41,0.0
2019102505,17.68,63.4,1.55,97.45,0.0
2019102506,17.2,65.94,1.7,97.5,25.3
2019102507,19.25,62.32,1.86,97.56,180.5
2019102508,21.79,49.5,2.07,97.6,376.42
2019102509,25.87,38.04,1.62,97.62,556.5
2019102510,30.49,24.19,1.04,97.61,691.5
2019102511,32.22,20.98,0.72,97.55,765.35
2019102512,33.06,19.53,1.08,97.47,768.4
2019102513,33.3,19.07,1.49,97.39,684.08
2019102514,33.12,19.19,1.85,97.34,537.55
2019102515,32.45,20.24,2.06,97.32,312.95
2019102516,30.79,27.13,1.78,97.33,111.95
2019102517,26.91,43.32,2.02,97.37,5.62
2019102518,24.68,45.68,2.52,97.43,0.0
2019102519,23.23,50.04,2.82,97.5,0.0
2019102520,21.94,55.78,2.95,97.54,0.0
2019102521,20.87,62.34,2.98,97.56,0.0
2019102522,19.99,68.34,2.92,97.56,0.0
2019102523,19.25,73.41,2.83,97.53,0.0
2019102600,18.66,77.14,2.79,97.5,0.0
2019102601,18.18,79.56,2.83,97.48,0.0
2019102602,17.79,81.23,2.91,97.48,0.0
2019102603,17.47,82.61,3.03,97.52,0.0
2019102604,17.21,83.87,3.16,97.57,0.0
2019102605,16.94,85.46,3.22,97.65,0.0
2019102606,16.83,86.53,3.22,97.73,16.73
2019102607,18.82,77.32,4.24,97.8,129.85
2019102608,21.34,67.78,3.52,97.85,291.33
2019102609,25.65,51.23,3.26,97.86,469.98
2019102610,29.13,36.74,3.39,97.82,628.67
2019102611,30.72,30.6,2.97,97.76,723.85
2019102612,31.66,26.88,2.89,97.69,708.15
2019102613,32.06,24.89,3.2,97.6,691.97
2019102614,31.97,24.18,3.52,97.53,508.7
2019102615,31.29,24.75,3.59,97.51,302.7
2019102616,29.36,33.86,2.62,97.51,110.68
2019102617,25.24,49.58,2.52,97.53,5.32
2019102618,23.31,53.78,2.77,97.56,0.0
2019102619,22.28,58.37,2.77,97.61,0.0
2019102620,21.33,63.65,2.67,97.65,0.0
2019102621,20.5,68.55,2.53,97.68,0.0
2019102622,19.82,72.44,2.37,97.68,0.0
2019102623,19.24,75.44,2.23,97.68,0.0
2019102700,18.65,78.34,2.18,97.67,0.0
2019102701,18.06,81.37,2.16,97.67,0.0
2019102702,17.53,84.05,2.12,97.67,0.0
2019102703,17.12,85.95,2.03,97.68,0.0
2019102704,16.86,86.75,1.91,97.7,0.0
2019102705,16.65,87.22,1.82,97.75,0.0
2019102706,16.45,87.89,1.84,97.8,20.12
2019102707,18.68,78.69,2.12,97.85,158.48
2019102708,21.15,66.93,2.18,97.88,347.27
2019102709,25.35,49.87,2.1,97.89,536.55
2019102710,29.06,34.07,2.65,97.85,693.55
2019102711,30.65,28.74,2.68,97.77,755.6
2019102712,31.63,25.59,2.66,97.67,786.95
2019102713,32.14,23.64,2.71,97.57,703.35
2019102714,32.14,22.81,2.79,97.5,471.33
2019102715,31.51,23.12,2.78,97.46,325.92
2019102716,29.57,32.44,2.04,97.48,117.8
2019102717,25.8,46.5,2.23,97.52,5.25
2019102718,23.94,48.61,2.59,97.58,0.0
2019102719,22.68,52.77,2.79,97.65,0.0
2019102720,21.56,58.04,2.84,97.71,0.0
2019102721,20.55,64.15,2.81,97.74,0.0
2019102722,19.67,70.31,2.72,97.74,0.0
2019102723,18.89,75.86,2.58,97.72,0.0
2019102800,18.26,80.13,2.39,97.68,0.0
2019102801,17.81,82.92,2.14,97.63,0.0
2019102802,17.71,83.33,1.8,97.58,0.0
2019102803,17.75,83.26,1.43,97.57,0.0
2019102804,17.54,84.38,1.27,97.58,0.0
2019102805,17.0,87.37,1.48,97.65,0.0
2019102806,16.33,91.34,1.86,97.74,18.15
2019102807,18.45,82.51,2.34,97.81,110.72
2019102808,20.99,70.64,2.61,97.88,221.88
2019102809,25.18,51.98,2.65,97.9,321.88
2019102810,29.16,34.54,3.39,97.86,396.62
2019102811,30.82,30.01,3.52,97.8,464.33
2019102812,31.65,28.04,3.57,97.72,476.85
2019102813,32.02,27.14,3.63,97.63,375.02
2019102814,31.82,27.34,3.61,97.58,338.62
2019102815,31.02,29.08,3.6,97.56,200.45
2019102816,29.18,38.18,2.72,97.57,73.68
2019102817,25.98,52.23,2.58,97.61,4.28
2019102818,24.56,58.63,2.88,97.67,0.0
2019102819,23.86,65.37,3.01,97.74,0.0
2019102820,23.14,73.11,3.2,97.79,0.0
2019102821,22.52,79.97,3.7,97.83,0.0
2019102822,22.01,85.02,4.32,97.86,0.0
2019102823,21.51,87.66,4.42,97.86,0.0
2019102900,20.92,88.8,3.55,97.83,0.0
2019102901,20.27,89.99,2.4,97.79,0.0
2019102902,19.86,90.66,1.81,97.75,0.0
2019102903,19.62,90.78,1.53,97.72,0.0
2019102904,19.37,90.41,1.33,97.72,0.0
2019102905,19.11,90.88,1.39,97.75,0.0
2019102906,19.02,91.02,1.63,97.81,13.9
2019102907,20.36,83.04,2.78,97.89,110.47
2019102908,21.85,75.71,2.74,97.95,246.48
2019102909,24.99,58.69,2.98,97.97,398.6
2019102910,27.41,47.89,2.97,97.94,496.62
2019102911,28.68,42.94,2.53,97.87,498.83
2019102912,29.26,40.46,1.86,97.78,456.0
2019102913,29.49,39.18,1.04,97.71,292.42
2019102914,29.52,38.57,0.68,97.67,258.17
2019102915,29.12,40.77,1.04,97.65,156.07
2019102916,27.73,52.8,1.18,97.65,62.25
2019102917,26.33,54.81,1.42,97.68,2.85
2019102918,25.77,53.9,1.43,97.75,0.0
2019102919,25.43,53.84,1.33,97.81,0.0
2019102920,24.85,55.55,1.45,97.84,0.0
2019102921,23.94,59.39,1.78,97.84,0.0
2019102922,23.11,63.14,2.07,97.82,0.0
2019102923,22.47,66.52,2.26,97.78,0.0
2019103000,22.04,69.82,2.31,97.73,0.0
2019103001,21.73,73.32,2.25,97.68,0.0
2019103002,21.47,76.88,2.11,97.63,0.0
2019103003,21.27,80.14,1.94,97.62,0.0
2019103004,21.12,82.88,1.79,97.65,0.0
2019103005,20.98,85.39,1.71,97.71,0.0
2019103006,20.9,87.56,1.67,97.79,19.38
2019103007,22.15,82.39,2.26,97.86,144.65
2019103008,23.5,76.69,2.35,97.9,308.02
2019103009,26.48,61.88,2.28,97.89,463.45
2019103010,28.61,52.96,2.18,97.87,615.12
2019103011,29.67,49.52,1.84,97.79,703.62
2019103012,30.32,46.72,1.35,97.68,710.53
2019103013,30.76,44.13,0.78,97.59,626.58
2019103014,30.75,42.8,0.38,97.52,472.52
2019103015,30.3,43.07,0.65,97.49,274.83
2019103016,29.45,47.18,1.01,97.48,95.9
2019103017,27.22,61.49,1.39,97.51,3.92
2019103018,25.69,65.8,2.01,97.59,0.0
2019103019,24.86,68.55,2.35,97.66,0.0
2019103020,24.18,70.92,2.49,97.71,0.0
2019103021,23.6,73.39,2.49,97.72,0.0
2019103022,23.03,75.67,2.44,97.7,0.0
2019103023,22.53,77.52,2.33,97.67,0.0
2019103100,22.19,78.71,2.15,97.63,0.0
2019103101,21.96,79.26,1.94,97.59,0.0
2019103102,21.71,79.98,1.76,97.56,0.0
2019103103,21.43,80.99,1.65,97.54,0.0
2019103104,21.1,82.34,1.6,97.56,0.0
2019103105,20.73,84.09,1.59,97.6,0.0
2019103106,20.4,86.07,1.61,97.66,21.7
2019103107,22.1,79.99,1.76,97.74,181.75
2019103108,24.23,70.42,1.69,97.8,379.9
2019103109,28.53,50.56,0.85,97.81,561.58
2019103110,31.0,40.99,0.71,97.78,697.95
2019103111,32.37,36.94,0.87,97.7,745.45
2019103112,33.26,34.25,1.01,97.58,729.38
2019103113,33.72,32.52,1.14,97.48,597.28
2019103114,33.71,31.68,1.1,97.39,514.85
2019103115,33.23,31.84,0.95,97.36,308.7
2019103116,32.24,35.01,0.66,97.37,105.9
2019103117,30.53,40.32,0.49,97.4,3.08
2019103118,29.02,44.78,0.84,97.47,0.0
2019103119,27.64,49.85,1.32,97.54,0.0
2019103120,26.24,54.82,1.66,97.58,0.0
2019103121,25.01,59.61,1.89,97.59,0.0
2019103122,23.84,64.76,2.11,97.58,0.0
2019103123,22.84,69.55,2.29,97.55,0.0
2019110100,22.05,73.64,2.4,97.5,0.0
2019110101,21.42,77.16,2.42,97.46,0.0
2019110102,20.91,80.22,2.4,97.43,0.0
2019110103,20.49,82.76,2.37,97.43,0.0
2019110104,20.13,84.98,2.3,97.47,0.0
2019110105,19.85,86.65,2.21,97.52,0.0
2019110106,19.72,87.82,2.1,97.6,16.75
2019110107,22.03,77.95,2.35,97.68,160.18
2019110108,24.35,68.3,1.84,97.74,357.15
2019110109,29.0,47.86,1.19,97.75,561.62
2019110110,31.73,37.71,1.04,97.71,681.12
2019110111,32.66,35.0,0.95,97.63,706.47
2019110112,33.21,33.08,0.95,97.53,651.03
2019110113,33.41,31.84,1.01,97.44,519.2
2019110114,33.22,31.31,0.72,97.38,403.42
2019110115,32.7,31.86,0.34,97.36,228.95
2019110116,31.56,37.12,0.04,97.38,75.28
2019110117,30.11,41.81,0.38,97.4,2.9
2019110118,28.83,45.92,0.87,97.44,0.0
2019110119,27.49,50.22,1.37,97.49,0.0
2019110120,26.09,55.19,1.75,97.53,0.0
2019110121,24.82,59.53,1.98,97.56,0.0
2019110122,23.76,63.39,2.08,97.57,0.0
2019110123,22.89,66.98,2.1,97.57,0.0
2019110200,22.12,70.42,2.17,97.58,0.0
2019110201,21.45,73.13,2.3,97.58,0.0
2019110202,20.92,75.11,2.25,97.59,0.0
2019110203,20.49,76.74,2.07,97.58,0.0
2019110204,20.14,77.91,1.9,97.6,0.0
2019110205,19.85,78.9,1.76,97.65,0.0
2019110206,19.71,79.64,1.6,97.73,12.95
2019110207,21.3,74.08,1.55,97.79,98.05
2019110208,23.03,67.81,1.48,97.84,208.12
2019110209,27.25,48.98,1.66,97.87,311.05
2019110210,29.78,41.39,1.59,97.84,486.85
2019110211,30.92,39.17,1.19,97.77,532.45
2019110212,31.6,37.98,1.04,97.68,557.12
2019110213,31.83,37.62,1.38,97.6,466.08
2019110214,31.72,37.74,1.74,97.56,338.7
2019110215,31.01,39.46,1.94,97.55,201.93
2019110216,29.73,45.95,1.86,97.57,70.55
2019110217,27.07,62.66,1.95,97.62,2.8
2019110218,25.79,63.53,2.38,97.68,0.0
2019110219,25.02,63.91,2.57,97.75,0.0
2019110220,24.27,64.68,2.66,97.79,0.0
2019110221,23.46,66.31,2.7,97.81,0.0
2019110222,22.7,68.82,2.63,97.82,0.0
2019110223,22.04,71.92,2.5,97.8,0.0
2019110300,21.45,75.46,2.35,97.78,0.0
2019110301,20.92,79.13,2.2,97.77,0.0
2019110302,20.5,82.28,1.97,97.75,0.0
2019110303,20.2,84.66,1.7,97.75,0.0
2019110304,19.96,86.42,1.46,97.78,0.0
2019110305,19.79,87.72,1.27,97.83,0.0
2019110306,19.68,89.12,1.1,97.89,13.77
2019110307,20.85,85.22,1.2,97.96,125.03
2019110308,22.97,76.18,0.75,98.0,291.12
2019110309,26.15,62.52,0.75,97.99,463.7
2019110310,28.15,54.52,0.91,97.94,591.35
2019110311,29.56,48.93,1.12,97.86,669.67
2019110312,30.49,45.07,1.38,97.76,642.15
2019110313,30.97,42.64,1.56,97.67,505.62
2019110314,30.95,41.67,1.68,97.62,336.25
2019110315,30.42,42.19,1.76,97.61,186.07
2019110316,29.36,46.48,1.54,97.64,59.85
2019110317,27.3,59.1,1.43,97.69,2.25
2019110318,26.08,63.82,1.71,97.76,0.0
2019110319,25.11,66.49,2.03,97.84,0.0
2019110320,24.3,68.0,2.22,97.9,0.0
2019110321,23.51,69.62,2.27,97.93,0.0
2019110322,22.8,71.27,2.26,97.92,0.0
2019110323,22.09,73.18,2.24,97.9,0.0
2019110400,21.41,75.05,2.25,97.88,0.0
2019110401,20.88,76.69,2.26,97.85,0.0
2019110402,20.44,78.26,2.23,97.82,0.0
2019110403,20.07,79.72,2.14,97.8,0.0
2019110404,19.76,80.88,2.04,97.81,0.0
