time,T2M,RH2M,WS10M,PS,ALLSKY_SFC_SW_DWN
2020111405,14.48,52.84,3.13,97.84,0.0
2020111406,14.29,54.59,3.12,97.91,8.95
2020111407,16.51,48.45,3.24,97.98,117.25
2020111408,19.66,40.71,4.14,98.0,286.35
2020111409,23.5,34.08,3.36,98.0,460.27
2020111410,27.98,30.62,3.38,97.94,598.0
2020111411,29.63,28.51,3.11,97.82,657.92
2020111412,30.65,26.53,2.96,97.68,666.12
2020111413,31.2,25.3,2.82,97.56,586.53
2020111414,31.22,25.01,2.58,97.47,441.8
2020111415,30.62,25.8,2.34,97.43,256.12
2020111416,28.73,29.94,1.5,97.42,80.55
2020111417,26.41,33.94,1.3,97.44,0.0
2020111418,25.38,36.23,1.18,97.49,0.0
2020111419,24.57,38.65,1.24,97.53,0.0
2020111420,23.7,41.26,1.34,97.57,0.0
2020111421,22.9,43.86,1.38,97.58,0.0
2020111422,22.26,46.18,1.38,97.57,0.0
2020111423,21.63,48.46,1.32,97.55,0.0
2020111500,21.28,49.93,1.29,97.54,0.0
2020111501,20.64,52.38,1.32,97.53,0.0
2020111502,20.1,54.94,1.58,97.53,0.0
2020111503,19.25,59.17,1.93,97.53,0.0
2020111504,18.42,63.94,2.24,97.54,0.0
2020111505,17.79,68.47,2.46,97.59,0.0
2020111506,17.83,70.62,2.52,97.65,8.75
2020111507,19.56,65.52,3.08,97.71,117.07
2020111508,21.37,60.03,3.66,97.76,292.4
2020111509,25.07,48.4,3.72,97.78,470.75
2020111510,28.29,39.95,4.41,97.74,595.25
2020111511,29.97,35.2,4.86,97.65,634.0
2020111512,30.81,32.42,5.28,97.53,598.4
2020111513,30.99,30.99,5.65,97.43,497.05
2020111514,30.66,30.69,5.61,97.38,395.4
2020111515,30.02,31.13,5.29,97.35,221.73
2020111516,28.62,33.67,3.91,97.37,68.18
2020111517,25.13,41.41,2.66,97.42,0.0
2020111518,23.82,44.4,2.6,97.49,0.0
2020111519,23.23,45.44,2.34,97.55,0.0
2020111520,22.56,46.5,2.04,97.61,0.0
2020111521,21.69,48.21,1.83,97.65,0.0
2020111522,20.78,50.35,1.67,97.66,0.0
2020111523,19.96,52.42,1.58,97.64,0.0
2020111600,19.37,54.16,1.59,97.61,0.0
2020111601,18.56,57.11,1.76,97.6,0.0
2020111602,17.41,62.25,2.13,97.61,0.0
2020111603,16.58,67.27,2.48,97.62,0.0
2020111604,15.98,72.49,2.72,97.65,0.0
2020111605,15.43,78.14,2.86,97.7,0.0
2020111606,14.98,83.32,2.98,97.78,8.7
2020111607,16.39,78.19,4.13,97.86,123.55
2020111608,18.69,68.82,4.01,97.92,311.58
2020111609,22.82,50.92,4.55,97.96,492.02
2020111610,25.61,40.09,3.81,97.96,626.65
2020111611,27.32,34.55,2.95,97.9,687.05
2020111612,28.27,31.16,2.84,97.82,691.22
2020111613,28.65,28.95,3.21,97.74,610.08
2020111614,28.4,28.2,3.58,97.71,450.92
2020111615,27.51,29.1,3.92,97.7,258.77
2020111616,25.84,32.35,3.89,97.73,79.38
2020111617,22.13,42.74,3.08,97.81,0.0
2020111618,20.89,49.24,3.81,97.89,0.0
2020111619,20.2,55.24,4.33,97.96,0.0
2020111620,19.45,61.42,4.59,98.01,0.0
2020111621,18.77,66.61,4.84,98.03,0.0
2020111622,18.07,71.55,4.96,98.02,0.0
2020111623,17.39,75.84,4.85,98.0,0.0
2020111700,16.73,79.73,4.65,97.99,0.0
2020111701,16.14,83.2,4.56,97.98,0.0
2020111702,15.55,86.56,4.32,97.96,0.0
2020111703,14.95,89.94,4.0,97.94,0.0
2020111704,14.36,93.14,3.72,97.93,0.0
2020111705,13.79,96.17,3.36,97.95,0.0
2020111706,13.31,98.25,3.03,97.99,7.88
2020111707,14.31,90.87,3.99,98.04,100.6
2020111708,16.85,75.62,3.95,98.08,228.77
2020111709,20.43,58.24,4.48,98.09,347.5
2020111710,22.62,49.72,3.61,98.06,469.38
2020111711,24.39,42.35,2.91,97.96,521.3
2020111712,25.6,36.98,2.76,97.83,542.85
2020111713,26.24,33.6,3.02,97.72,531.6
2020111714,26.23,31.95,3.35,97.64,395.85
2020111715,25.62,31.88,3.67,97.58,224.5
2020111716,24.21,33.85,3.7,97.57,68.6
2020111717,20.52,42.11,2.95,97.59,0.0
2020111718,19.21,44.65,3.58,97.64,0.0
2020111719,18.37,45.75,3.88,97.69,0.0
2020111720,17.46,46.83,3.76,97.72,0.0
2020111721,16.67,47.51,3.62,97.72,0.0
2020111722,15.96,48.15,3.5,97.71,0.0
2020111723,15.31,49.02,3.4,97.68,0.0
2020111800,14.72,50.44,3.29,97.66,0.0
2020111801,14.2,52.15,3.22,97.63,0.0
2020111802,13.72,54.09,3.15,97.61,0.0
2020111803,13.27,56.0,3.08,97.6,0.0
2020111804,12.83,57.85,3.01,97.61,0.0
2020111805,12.42,59.23,2.93,97.64,0.0
2020111806,12.06,60.47,2.86,97.7,8.27
2020111807,13.99,53.23,3.31,97.76,127.47
2020111808,16.72,44.62,3.42,97.82,314.67
2020111809,20.82,34.98,3.33,97.85,490.77
2020111810,23.55,31.27,2.81,97.81,619.55
2020111811,24.9,29.46,2.04,97.72,680.2
2020111812,25.84,27.55,1.65,97.61,614.55
2020111813,26.3,26.06,1.87,97.53,522.62
2020111814,26.17,25.24,2.32,97.48,386.58
2020111815,25.51,25.19,2.69,97.45,217.07
2020111816,23.84,26.78,2.58,97.46,65.57
2020111817,19.82,32.9,2.87,97.51,0.0
2020111818,18.42,33.43,3.31,97.59,0.0
2020111819,17.5,33.5,3.51,97.66,0.0
2020111820,16.64,33.91,3.58,97.72,0.0
2020111821,15.88,34.39,3.6,97.73,0.0
2020111822,15.14,34.96,3.56,97.71,0.0
2020111823,14.47,35.83,3.52,97.66,0.0
2020111900,13.85,36.98,3.53,97.63,0.0
2020111901,13.29,38.35,3.54,97.61,0.0
2020111902,12.71,40.04,3.44,97.59,0.0
2020111903,12.12,41.85,3.28,97.6,0.0
2020111904,11.57,43.87,3.12,97.62,0.0
2020111905,11.07,45.96,2.98,97.68,0.0
2020111906,10.66,48.0,2.87,97.75,8.0
2020111907,12.67,43.02,2.88,97.82,129.07
2020111908,15.69,35.83,3.12,97.89,323.5
2020111909,19.66,27.56,2.79,97.91,504.88
2020111910,22.78,22.19,2.55,97.88,637.65
2020111911,24.26,19.55,2.16,97.79,705.38
2020111912,25.32,17.03,2.35,97.69,613.67
2020111913,25.95,15.08,2.87,97.6,556.78
2020111914,26.02,14.18,3.27,97.55,423.0
2020111915,25.48,14.01,3.48,97.54,247.77
2020111916,23.37,16.61,2.64,97.56,77.95
2020111917,18.97,22.41,2.88,97.6,0.0
2020111918,17.59,23.91,3.06,97.68,0.0
2020111919,16.7,25.16,3.12,97.75,0.0
2020111920,15.81,26.38,3.19,97.8,0.0
2020111921,14.95,27.7,3.27,97.83,0.0
2020111922,14.16,29.05,3.32,97.83,0.0
2020111923,13.42,30.58,3.34,97.82,0.0
2020112000,12.76,32.35,3.36,97.8,0.0
2020112001,12.17,34.29,3.38,97.8,0.0
2020112002,11.64,36.66,3.36,97.8,0.0
2020112003,11.15,39.05,3.32,97.81,0.0
2020112004,10.7,41.23,3.26,97.85,0.0
2020112005,10.29,42.77,3.21,97.89,0.0
2020112006,9.93,43.84,3.15,97.97,7.25
2020112007,12.13,38.13,3.07,98.03,117.4
2020112008,15.46,30.63,3.69,98.08,302.58
2020112009,19.06,24.47,2.61,98.11,479.3
2020112010,23.69,17.24,2.39,98.08,611.78
2020112011,25.11,15.67,2.07,98.01,677.4
2020112012,25.8,14.84,2.01,97.91,673.05
2020112013,26.05,14.28,2.42,97.83,593.75
2020112014,25.89,14.18,2.9,97.78,451.08
2020112015,25.22,14.51,3.21,97.76,264.88
2020112016,22.93,17.71,2.47,97.76,82.45
2020112017,18.51,24.07,2.92,97.79,0.0
2020112018,17.02,26.54,3.25,97.86,0.0
2020112019,16.12,28.81,3.36,97.94,0.0
2020112020,15.29,31.38,3.41,97.98,0.0
2020112021,14.51,34.25,3.42,98.01,0.0
2020112022,13.78,37.2,3.41,98.01,0.0
2020112023,13.1,39.92,3.37,97.99,0.0
2020112100,12.47,42.46,3.29,97.97,0.0
2020112101,11.91,44.73,3.21,97.97,0.0
2020112102,11.4,46.84,3.07,97.95,0.0
2020112103,10.96,48.46,2.91,97.94,0.0
2020112104,10.61,49.85,2.73,97.95,0.0
2020112105,10.29,51.07,2.59,97.97,0.0
2020112106,9.98,52.42,2.48,98.03,7.15
2020112107,11.55,47.94,2.17,98.1,127.2
2020112108,14.88,38.78,2.67,98.16,322.52
2020112109,18.45,30.7,1.84,98.22,503.9
2020112110,22.65,21.18,1.21,98.21,636.97
2020112111,24.5,17.76,1.5,98.13,700.67
2020112112,25.57,16.02,1.97,98.03,714.92
2020112113,26.1,15.14,2.49,97.93,633.1
2020112114,26.04,14.95,2.69,97.86,487.12
2020112115,25.35,15.42,2.8,97.82,294.2
2020112116,23.0,18.99,2.2,97.84,93.45
2020112117,18.84,25.18,2.6,97.87,0.0
2020112118,17.34,27.6,2.81,97.91,0.0
2020112119,16.29,29.69,2.96,97.96,0.0
2020112120,15.38,31.74,3.04,97.98,0.0
2020112121,14.61,33.55,3.03,98.01,0.0
2020112122,13.96,35.2,2.92,98.03,0.0
2020112123,13.39,36.83,2.79,98.0,0.0
2020112200,12.78,38.52,2.76,97.96,0.0
2020112201,12.16,40.33,2.77,97.93,0.0
2020112202,11.49,42.38,2.84,97.9,0.0
2020112203,10.86,44.42,2.96,97.89,0.0
2020112204,10.37,46.02,2.99,97.89,0.0
2020112205,9.95,47.35,3.01,97.92,0.0
2020112206,9.57,48.73,3.06,97.97,6.68
2020112207,11.66,42.64,2.93,98.02,119.82
2020112208,15.2,33.87,3.63,98.09,302.58
2020112209,18.94,26.67,2.45,98.15,478.42
2020112210,23.49,18.17,1.38,98.15,617.62
2020112211,25.3,15.07,0.57,98.09,675.95
2020112212,26.44,13.08,0.37,98.01,682.4
2020112213,26.96,12.05,0.47,97.92,594.83
2020112214,26.88,11.79,0.58,97.85,450.35
2020112215,26.31,12.05,0.66,97.82,272.15
2020112216,24.6,15.77,0.77,97.82,85.72
2020112217,22.09,17.41,1.36,97.84,0.0
2020112218,20.25,19.31,1.94,97.88,0.0
2020112219,18.4,21.67,2.47,97.92,0.0
2020112220,16.76,24.12,2.92,97.95,0.0
2020112221,15.45,26.23,3.23,97.96,0.0
2020112222,14.52,27.94,3.38,97.95,0.0
2020112223,13.73,29.5,3.41,97.92,0.0
2020112300,13.01,31.23,3.42,97.89,0.0
2020112301,12.35,33.47,3.39,97.87,0.0
2020112302,11.72,36.6,3.35,97.85,0.0
2020112303,11.12,40.92,3.3,97.85,0.0
2020112304,10.59,45.45,3.27,97.85,0.0
2020112305,10.12,49.58,3.23,97.89,0.0
2020112306,9.73,53.01,3.19,97.96,6.6
2020112307,11.85,47.19,3.55,98.03,130.0
2020112308,15.1,38.57,4.13,98.08,328.23
2020112309,19.04,29.98,3.22,98.1,505.35
2020112310,24.55,18.1,3.99,98.06,632.62
2020112311,26.85,14.49,3.41,97.96,692.62
2020112312,27.99,13.2,2.87,97.83,699.33
2020112313,28.55,12.45,2.42,97.72,621.53
2020112314,28.45,12.27,1.9,97.66,474.02
2020112315,27.72,12.63,1.35,97.64,282.6
2020112316,25.68,16.04,0.53,97.64,87.05
2020112317,23.53,17.49,0.28,97.66,0.0
2020112318,21.87,19.29,1.03,97.7,0.0
2020112319,20.01,21.64,1.76,97.75,0.0
2020112320,18.46,24.14,2.35,97.79,0.0
2020112321,16.82,27.6,2.8,97.81,0.0
2020112322,15.39,31.58,3.05,97.81,0.0
2020112323,14.24,35.93,3.12,97.79,0.0
2020112400,13.35,40.31,3.16,97.78,0.0
2020112401,12.67,44.06,3.2,97.77,0.0
2020112402,12.1,47.29,3.22,97.75,0.0
2020112403,11.6,50.24,3.21,97.75,0.0
2020112404,11.19,52.8,3.2,97.75,0.0
2020112405,10.83,55.31,3.18,97.78,0.0
2020112406,10.54,57.65,3.13,97.85,6.1
2020112407,12.26,52.68,3.53,97.92,120.93
2020112408,14.92,45.06,3.88,97.96,306.25
2020112409,18.42,36.15,2.93,97.98,474.42
2020112410,23.36,23.89,2.69,97.95,581.45
2020112411,25.9,19.15,2.19,97.85,648.28
2020112412,26.84,17.43,1.74,97.74,634.8
2020112413,27.15,16.53,1.42,97.63,568.67
2020112414,26.79,16.56,1.36,97.57,409.25
2020112415,25.74,17.86,1.63,97.56,232.85
2020112416,23.34,22.14,2.08,97.58,68.68
2020112417,20.45,25.84,2.98,97.62,0.0
2020112418,19.57,27.58,3.31,97.68,0.0
2020112419,19.15,29.31,3.44,97.74,0.0
2020112420,18.59,31.54,3.26,97.78,0.0
2020112421,17.91,33.83,3.02,97.79,0.0
2020112422,17.23,36.03,2.94,97.79,0.0
2020112423,16.96,37.45,2.95,97.77,0.0
2020112500,16.63,39.23,2.95,97.75,0.0
2020112501,16.16,41.69,2.89,97.72,0.0
2020112502,15.7,44.14,2.82,97.69,0.0
2020112503,15.11,46.84,2.68,97.68,0.0
2020112504,14.39,49.83,2.64,97.68,0.0
2020112505,13.8,52.37,2.69,97.7,0.0
2020112506,13.19,54.85,2.5,97.77,3.62
2020112507,13.84,52.81,2.97,97.84,80.25
2020112508,15.51,47.53,2.51,97.91,215.15
2020112509,18.93,38.07,2.57,97.93,358.48
2020112510,22.78,29.58,2.27,97.9,476.3
2020112511,25.91,23.71,1.42,97.81,516.67
2020112512,27.3,22.25,1.45,97.71,433.58
2020112513,27.91,22.24,1.75,97.62,414.8
2020112514,27.79,22.84,2.15,97.56,298.55
2020112515,27.02,23.89,2.65,97.54,172.18
2020112516,24.55,28.47,3.05,97.57,51.28
2020112517,20.39,38.64,4.62,97.64,0.0
2020112518,18.12,49.43,6.46,97.75,0.0
2020112519,15.89,62.88,6.57,97.87,0.0
2020112520,14.76,71.12,6.3,97.96,0.0
2020112521,14.32,73.59,6.07,98.01,0.0
2020112522,14.09,73.83,5.81,98.02,0.0
2020112523,13.88,73.75,5.52,98.01,0.0
2020112600,13.76,72.53,5.31,97.99,0.0
2020112601,13.65,71.03,5.15,97.96,0.0
2020112602,13.45,70.23,4.94,97.94,0.0
2020112603,13.13,70.57,4.66,97.94,0.0
2020112604,12.78,71.59,4.47,97.96,0.0
2020112605,12.38,73.43,4.12,98.02,0.0
2020112606,11.88,75.28,4.04,98.11,4.3
2020112607,12.41,72.01,4.99,98.2,93.53
2020112608,14.66,59.04,5.27,98.27,261.05
2020112609,17.86,43.34,5.62,98.33,428.1
2020112610,20.87,33.13,5.74,98.33,556.33
2020112611,22.72,29.58,5.44,98.28,623.58
2020112612,23.9,28.21,5.2,98.19,511.17
2020112613,24.51,27.99,5.09,98.12,439.45
2020112614,24.56,28.65,5.18,98.08,321.4
2020112615,23.91,30.43,5.38,98.09,179.05
2020112616,22.28,34.41,4.66,98.13,53.7
2020112617,18.92,43.5,3.79,98.2,0.0
2020112618,17.87,48.19,4.5,98.27,0.0
2020112619,16.97,53.07,4.87,98.35,0.0
2020112620,15.94,58.35,4.87,98.41,0.0
2020112621,15.05,62.8,4.79,98.43,0.0
2020112622,14.27,66.44,4.64,98.43,0.0
2020112623,13.57,69.41,4.44,98.41,0.0
2020112700,12.89,72.23,4.22,98.39,0.0
2020112701,12.27,75.0,4.1,98.38,0.0
2020112702,11.69,77.71,4.08,98.39,0.0
2020112703,11.11,80.65,4.06,98.4,0.0
2020112704,10.56,83.43,4.01,98.43,0.0
2020112705,10.19,84.79,4.21,98.47,0.0
2020112706,9.68,87.13,4.08,98.52,4.43
2020112707,10.54,81.81,4.8,98.57,105.35
2020112708,12.97,69.5,4.12,98.63,285.23
2020112709,17.14,51.62,4.42,98.65,462.62
2020112710,20.78,37.27,5.1,98.63,595.15
2020112711,23.25,28.17,4.98,98.56,663.75
2020112712,24.71,23.31,5.01,98.46,703.15
2020112713,25.35,21.1,5.19,98.37,628.2
2020112714,25.27,20.4,5.37,98.29,485.42
2020112715,24.45,21.01,5.4,98.27,296.62
2020112716,22.33,24.64,4.16,98.28,95.62
2020112717,17.63,34.47,3.36,98.34,0.0
2020112718,16.16,38.82,3.53,98.43,0.0
2020112719,15.11,42.38,3.53,98.52,0.0
2020112720,14.1,45.66,3.47,98.57,0.0
2020112721,13.21,48.59,3.37,98.58,0.0
2020112722,12.38,51.4,3.25,98.55,0.0
2020112723,11.64,53.84,3.16,98.51,0.0
2020112800,10.97,56.38,3.1,98.47,0.0
2020112801,10.36,58.7,3.02,98.44,0.0
2020112802,9.81,61.02,2.94,98.42,0.0
2020112803,9.33,63.01,2.86,98.41,0.0
2020112804,8.9,64.73,2.77,98.41,0.0
2020112805,8.53,66.39,2.7,98.43,0.0
2020112806,8.17,68.21,2.64,98.48,5.28
2020112807,10.02,60.75,2.54,98.53,134.75
2020112808,13.1,49.67,2.88,98.57,342.25
2020112809,16.84,38.96,2.46,98.6,522.65
2020112810,20.76,28.49,2.8,98.57,651.25
2020112811,22.67,24.18,2.81,98.47,715.67
2020112812,24.13,20.6,2.94,98.35,624.47
2020112813,25.03,18.56,3.14,98.22,633.67
2020112814,25.31,17.26,3.27,98.13,493.27
2020112815,24.74,17.34,3.37,98.08,300.35
2020112816,22.0,22.12,2.44,98.08,95.47
2020112817,17.46,29.88,2.98,98.1,0.0
2020112818,15.93,33.56,3.17,98.14,0.0
2020112819,14.95,36.58,3.1,98.17,0.0
2020112820,14.15,39.21,2.99,98.21,0.0
2020112821,13.45,41.35,2.89,98.22,0.0
2020112822,12.79,43.27,2.81,98.2,0.0
2020112823,12.15,45.11,2.74,98.16,0.0
2020112900,11.53,46.98,2.66,98.13,0.0
2020112901,10.95,48.93,2.6,98.11,0.0
2020112902,10.52,50.48,2.53,98.1,0.0
2020112903,10.21,51.53,2.48,98.1,0.0
2020112904,9.92,52.43,2.45,98.12,0.0
2020112905,9.62,53.39,2.48,98.17,0.0
2020112906,9.31,54.42,2.55,98.24,4.53
2020112907,10.74,49.72,2.37,98.3,121.1
2020112908,14.89,38.09,3.1,98.35,319.58
2020112909,18.38,30.66,2.58,98.35,499.52
2020112910,23.19,21.46,1.75,98.31,632.8
2020112911,25.4,17.76,1.27,98.21,694.4
2020112912,26.86,15.21,0.73,98.11,706.33
2020112913,27.99,12.85,0.53,98.01,632.78
2020112914,28.53,11.32,1.03,97.93,492.48
2020112915,27.99,11.39,1.39,97.88,305.77
2020112916,25.16,16.73,1.5,97.88,101.05
2020112917,21.54,19.0,2.2,97.91,0.0
2020112918,19.24,21.49,2.7,97.96,0.0
2020112919,17.4,24.13,3.05,98.0,0.0
2020112920,15.98,26.41,3.3,98.03,0.0
2020112921,14.94,28.43,3.41,98.05,0.0
2020112922,14.14,30.32,3.4,98.04,0.0
2020112923,13.51,32.29,3.29,98.02,0.0
2020113000,13.0,34.83,3.14,97.97,0.0
2020113001,12.56,38.75,2.99,97.93,0.0
2020113002,12.18,43.92,2.84,97.92,0.0
2020113003,11.76,49.8,2.75,97.91,0.0
2020113004,11.27,55.77,2.78,97.91,0.0
2020113005,10.77,61.44,2.85,97.96,0.0
2020113006,10.35,66.47,2.89,98.03,4.25
2020113007,12.16,61.42,2.56,98.1,119.97
2020113008,15.93,49.34,3.18,98.17,316.75
2020113009,19.38,40.05,1.97,98.21,491.9
2020113010,25.09,20.95,0.39,98.21,619.78
2020113011,28.14,13.42,0.95,98.13,680.75
2020113012,29.35,12.0,1.41,98.02,693.0
2020113013,29.9,11.57,1.74,97.92,620.88
2020113014,29.84,11.68,2.0,97.86,407.71
2020113015,29.09,12.08,2.32,97.83,299.35
2020113016,25.8,17.47,2.12,97.84,98.38
2020113017,21.27,21.42,3.02,97.88,0.0
2020113018,19.47,22.98,3.42,97.95,0.0
2020113019,18.27,24.26,3.54,98.0,0.0
2020113020,17.22,25.53,3.56,98.03,0.0
2020113021,16.29,26.66,3.55,98.03,0.0
2020113022,15.44,27.88,3.51,98.03,0.0
2020113023,14.66,29.4,3.46,97.99,0.0
2020120100,13.96,31.14,3.41,97.95,0.0
2020120101,13.34,33.43,3.36,97.91,0.0
2020120102,12.82,36.49,3.28,97.89,0.0
2020120103,12.34,40.39,3.18,97.89,0.0
2020120104,11.88,44.9,3.05,97.91,0.0
2020120105,11.47,49.29,2.94,97.98,0.0
2020120106,11.12,53.22,2.89,98.07,4.1
2020120107,12.94,49.25,2.63,98.16,124.2
2020120108,16.7,39.82,3.53,98.23,322.48
2020120109,20.15,32.62,2.41,98.26,496.45
2020120110,25.36,19.9,0.99,98.23,620.62
2020120111,28.8,13.47,0.72,98.14,684.1
2020120112,30.25,12.16,1.31,98.02,657.94
2020120113,30.8,11.87,1.87,97.92,611.2
2020120114,30.8,11.9,2.28,97.86,472.7
2020120115,30.1,12.24,2.54,97.83,289.77
2020120116,26.72,17.48,2.18,97.84,94.0
2020120117,22.35,21.26,2.96,97.88,0.0
2020120118,20.57,22.82,3.34,97.94,0.0
2020120119,19.37,24.04,3.51,98.0,0.0
2020120120,18.32,25.31,3.61,98.04,0.0
2020120121,17.39,26.76,3.64,98.06,0.0
2020120122,16.5,28.48,3.6,98.05,0.0
2020120123,15.65,30.5,3.52,98.02,0.0
2020120200,14.87,32.43,3.42,97.98,0.0
2020120201,14.21,34.13,3.3,97.96,0.0
2020120202,13.73,35.6,3.13,97.94,0.0
2020120203,13.46,37.04,2.9,97.93,0.0
2020120204,13.32,39.03,2.68,97.95,0.0
2020120205,13.13,41.71,2.5,98.0,0.0
2020120206,12.86,44.71,2.41,98.08,0.0
2020120207,14.02,43.83,2.14,98.14,124.0
2020120208,17.77,35.81,2.48,98.18,310.95
2020120209,20.88,30.08,1.71,98.19,486.25
2020120210,25.74,19.01,0.27,98.14,614.4
2020120211,29.38,13.58,1.36,98.03,677.05
2020120212,30.53,12.88,1.83,97.88,692.3
2020120213,30.96,12.69,2.28,97.76,621.0
2020120214,30.82,12.75,2.69,97.69,475.4
2020120215,29.98,13.44,2.95,97.65,289.35
2020120216,26.39,18.97,2.34,97.65,94.15
2020120217,22.16,23.58,2.94,97.7,0.0
2020120218,20.5,25.86,3.16,97.75,0.0
2020120219,19.34,27.8,3.18,97.8,0.0
2020120220,18.39,29.51,3.13,97.82,0.0
2020120221,17.62,30.97,3.03,97.81,0.0
2020120222,17.03,32.06,2.83,97.79,0.0
2020120223,16.6,32.85,2.58,97.76,0.0
2020120300,16.34,33.31,2.31,97.72,0.0
2020120301,16.11,33.79,2.08,97.71,0.0
2020120302,15.84,34.38,1.89,97.7,0.0
2020120303,15.42,35.23,1.82,97.7,0.0
2020120304,14.92,36.29,1.84,97.72,0.0
2020120305,14.38,37.51,1.95,97.77,0.0
2020120306,13.89,38.55,2.08,97.84,0.0
2020120307,14.57,37.19,2.07,97.91,120.93
2020120308,18.41,29.22,2.53,97.96,307.12
2020120309,21.51,24.12,2.05,97.99,484.62
2020120310,26.28,17.14,0.86,97.96,616.12
2020120311,29.23,13.34,1.84,97.88,691.1
2020120312,30.45,12.06,2.12,97.77,695.0
2020120313,31.05,11.36,2.19,97.67,620.08
2020120314,31.14,11.09,2.17,97.6,484.83
2020120315,30.57,11.35,2.14,97.57,301.45
2020120316,27.61,16.3,1.72,97.58,100.35
2020120317,24.88,17.46,1.95,97.62,0.0
2020120318,23.91,18.05,1.91,97.68,0.0
2020120319,23.41,18.39,1.68,97.73,0.0
2020120320,23.05,18.63,1.32,97.75,0.0
2020120321,22.56,19.08,0.89,97.75,0.0
2020120322,21.99,19.63,0.69,97.71,0.0
2020120323,20.72,21.14,1.08,97.66,0.0
2020120400,19.35,23.0,1.7,97.6,0.0
2020120401,17.55,25.82,2.27,97.57,0.0
2020120402,16.09,28.4,2.62,97.54,0.0
2020120403,15.01,30.71,2.81,97.53,0.0
2020120404,14.28,32.39,2.84,97.54,0.0
2020120405,13.72,33.7,2.84,97.58,0.0
2020120406,13.23,35.03,2.84,97.65,0.0
2020120407,14.56,32.9,2.6,97.72,108.2
2020120408,18.84,25.22,3.21,97.77,289.77
2020120409,22.01,20.92,2.61,97.78,472.25
2020120410,27.03,15.05,2.93,97.75,620.03
2020120411,30.01,12.57,4.2,97.66,683.53
2020120412,31.07,12.13,4.64,97.56,688.65
2020120413,31.53,11.91,4.91,97.48,617.22
2020120414,31.47,11.94,4.91,97.42,482.83
2020120415,30.66,12.61,4.54,97.38,300.88
2020120416,27.07,17.4,2.8,97.39,100.38
2020120417,23.01,21.94,2.91,97.42,0.0
2020120418,22.26,22.92,2.65,97.46,0.0
2020120419,21.96,23.29,2.3,97.51,0.0
2020120420,21.6,23.82,2.0,97.54,0.0
2020120421,21.04,24.65,1.85,97.56,0.0
2020120422,20.21,26.01,1.83,97.57,0.0
2020120423,19.26,27.8,1.91,97.57,0.0
2020120500,18.37,29.69,1.96,97.55,0.0
2020120501,17.45,31.92,2.05,97.54,0.0
2020120502,16.4,34.79,2.25,97.53,0.0
2020120503,15.31,38.19,2.54,97.51,0.0
2020120504,14.36,42.22,2.8,97.52,0.0
2020120505,13.64,46.56,3.03,97.55,0.0
2020120506,13.15,50.57,3.2,97.61,0.0
2020120507,14.78,48.03,3.03,97.68,116.82
2020120508,18.67,38.98,4.12,97.73,303.48
2020120509,21.93,32.29,3.19,97.77,477.0
2020120510,27.13,21.57,3.88,97.75,603.2
2020120511,29.3,18.5,4.18,97.67,668.95
2020120512,30.17,17.65,4.24,97.57,671.78
2020120513,30.47,17.34,4.12,97.48,598.15
2020120514,30.27,17.49,3.87,97.42,464.52
2020120515,29.57,18.28,3.54,97.41,284.65
2020120516,26.58,23.55,2.18,97.42,92.07
2020120517,23.94,26.94,2.11,97.47,0.0
2020120518,23.44,27.73,1.87,97.56,0.0
2020120519,23.3,28.15,1.51,97.63,0.0
2020120520,22.74,29.25,1.36,97.68,0.0
2020120521,21.59,31.56,1.5,97.71,0.0
2020120522,20.35,34.46,1.71,97.72,0.0
2020120523,19.38,36.93,1.75,97.71,0.0
2020120600,18.43,39.41,1.79,97.68,0.0
2020120601,17.58,41.65,1.81,97.68,0.0
2020120602,16.7,44.29,1.89,97.69,0.0
2020120603,15.96,46.69,1.97,97.71,0.0
2020120604,15.46,48.4,1.97,97.73,0.0
2020120605,15.04,49.75,1.99,97.79,0.0
2020120606,14.7,51.0,2.02,97.89,0.0
2020120607,15.56,48.48,1.86,97.99,106.12
2020120608,18.75,39.57,2.29,98.05,288.55
2020120609,21.74,32.9,1.99,98.1,462.02
2020120610,26.5,24.23,1.62,98.08,589.97
2020120611,28.75,20.59,1.34,97.99,652.99
2020120612,29.81,18.79,1.48,97.88,650.22
2020120613,30.24,17.73,1.78,97.79,603.08
2020120614,30.16,17.33,2.15,97.73,469.7
2020120615,29.44,17.41,2.5,97.72,290.62
2020120616,26.44,21.92,2.15,97.73,95.93
2020120617,22.31,26.69,3.02,97.79,0.0
2020120618,20.85,28.13,3.41,97.87,0.0
2020120619,19.88,29.42,3.53,97.94,0.0
2020120620,18.99,31.18,3.57,97.99,0.0
2020120621,18.13,33.36,3.56,98.0,0.0
2020120622,17.32,35.66,3.51,97.99,0.0
2020120623,16.58,37.78,3.46,97.97,0.0
2020120700,15.9,39.88,3.43,97.94,0.0
2020120701,15.28,41.76,3.42,97.93,0.0
2020120702,14.68,43.78,3.36,97.92,0.0
2020120703,14.09,45.87,3.27,97.92,0.0
2020120704,13.57,47.76,3.19,97.94,0.0
2020120705,13.14,49.25,3.15,98.0,0.0
2020120706,12.77,50.49,3.12,98.06,0.0
2020120707,14.26,45.65,3.4,98.12,99.55
2020120708,17.24,37.35,4.04,98.18,277.83
2020120709,20.82,29.88,2.92,98.22,452.17
2020120710,26.11,21.48,2.52,98.2,586.58
